model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Streptococcus_mutans_TCI_145.mat,1386,861,502,298,28,73,7
Treponema_medium_ATCC_700293.mat,1077,625,331,267,20,21,6
Bacteroides_dorei_CL03T12C01.mat,2488,1051,650,287,52,123,7
Escherichia_coli_KTE240.mat,3573,1223,729,290,98,190,8
Enterococcus_faecalis_UAA948.mat,1234,676,329,280,27,57,6
Pseudomonas_putida_KT2440.mat,1720,945,506,311,85,93,7
Acinetobacter_baumannii_AB_TG19617.mat,1550,853,459,286,69,85,7
Bifidobacterium_breve_12L.mat,1045,524,257,220,27,39,5
Streptococcus_agalactiae_CCUG_37742.mat,2192,858,485,295,43,94,7
Dorea_sp_D27.mat,1041,914,418,452,43,58,6
Terrisporobacter_nov_ERR2221319.mat,1083,645,395,218,26,29,4
Corynebacterium_ulcerans_BR_AD22.mat,1302,821,547,179,52,100,8
Helicobacter_pylori_Hp_H_6.mat,1285,821,447,318,35,72,7
Klebsiella_pneumoniae_VAKPC297.mat,2608,1319,831,279,112,186,8
Selenomonas_infelix_ATCC_43532.mat,1124,676,355,278,25,40,4
Escherichia_coli_PA19.mat,3143,866,445,285,70,106,7
Lactobacillus_animalis_KCTC_3501.mat,1065,669,405,208,21,52,7
Vibrio_shilonii_AK1.mat,1555,832,452,282,58,79,6
Bacteroides_vulgatus_ERR2221256.mat,1314,680,329,292,30,55,5
Eubacterium_rectale_ERR1022482.mat,1142,638,341,251,25,45,5
Streptococcus_agalactiae_A909.mat,2042,685,337,286,29,66,6
Escherichia_coli_MP021017_11.mat,3612,1253,745,290,97,206,8
Streptococcus_cristatus_ATCC_51100.mat,1054,609,332,235,21,54,7
Proteus_mirabilis_HI4320.mat,1977,1126,710,273,81,140,7
uncultured_Ruminococcus_sp_ERR1022403.mat,1226,701,459,173,38,64,6
Staphylococcus_aureus_M1275.mat,1391,723,347,278,49,78,6
Dysgonomonas_gadei_ATCC_BAA_286.mat,1352,767,425,265,41,72,8
Enterococcus_faecium_E1634.mat,1061,585,319,214,19,47,6
Lactobacillus_jensenii_269_3.mat,1983,746,447,237,26,95,8
Escherichia_coli_2730450.mat,3600,1238,730,289,99,199,8
Blautia_nov_ERR1022340.mat,1062,701,400,258,27,43,5
Selenomonas_noxia_F0398.mat,1062,617,285,288,27,41,4
Mediterraneibacter_massiliensis_DSM_100837.mat,1002,676,376,233,28,63,5
Streptococcus_pneumoniae_GA41301.mat,1102,588,256,272,17,58,5
Pediococcus_acidilactici_ERR2221299.mat,882,527,284,208,24,29,6
Staphylococcus_epidermidis_W23144.mat,1651,1023,613,288,65,115,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CHS4.mat,2320,1227,755,294,98,164,7
Escherichia_coli_NC101.mat,3585,1217,720,292,101,190,8
Acinetobacter_baumannii_NIPH_528.mat,1571,874,469,295,70,88,7
Comamonas_terrigena_NBRC_13299.mat,1386,865,530,276,46,48,6
Mycobacterium_abscessus_3A_0810_R.mat,1335,843,480,275,110,75,7
Aerococcus_viridans_LL1.mat,1321,845,550,210,31,93,8
Acinetobacter_baumannii_AB_1536_8.mat,1570,864,453,292,72,97,7
Pseudomonas_aeruginosa_PAK.mat,2186,1277,775,318,111,171,8
Listeria_monocytogenes_SLCC_7179.mat,1345,732,322,343,89,64,7
Streptococcus_pneumoniae_GA47210.mat,1096,588,249,279,17,58,5
Klebsiella_variicola_KV321_ZB100000.mat,1932,883,449,298,75,111,7
Bradyrhizobium_yuanmingense_CCBAU_25021.mat,1395,901,500,327,106,76,7
Streptococcus_infantis_ATCC_700779.mat,1028,601,299,260,16,60,6
Capnocytophaga_sp_CM59.mat,1038,594,288,273,23,27,5
Enterococcus_faecium_E3083.mat,1077,591,321,211,23,50,6
Helicobacter_pylori_Hp_P_28b.mat,1308,847,476,311,35,75,7
Bifidobacterium_longum_DJO10A.mat,1965,612,287,266,35,50,6
Escherichia_coli_MS_79_10.mat,1932,845,407,312,67,98,7
Staphylococcus_epidermidis_VCU128.mat,1661,1048,611,303,71,121,7
Lysinibacillus_sphaericus_OT4b_31.mat,1772,1163,758,291,87,131,8
Staphylococcus_aureus_M1462.mat,1411,734,348,282,51,84,6
Selenomonas_sputigena_ATCC_35185.mat,1132,635,326,265,21,43,5
Escherichia_coli_PCN033.mat,3184,876,440,305,77,105,7
Streptococcus_mutans_TCI_173.mat,1381,852,489,302,28,73,7
Bacteroides_sp_14_A.mat,1292,676,383,243,31,42,5
Enterococcus_faecalis_S613.mat,1554,936,549,285,37,107,8
Streptococcus_mutans_TCI_278.mat,1384,857,494,300,30,75,7
Acinetobacter_radioresistens_SH164.mat,1721,1079,720,244,75,102,8
Bacillus_cereus_BAG6X1_2.mat,1980,1157,679,309,86,160,7
Acinetobacter_sp_OIFC021.mat,1550,857,445,294,73,95,7
Campylobacter_jejuni_subsp_jejuni_81116.mat,1345,877,458,338,51,84,7
Lactobacillus_rhamnosus_LRHMDP2.mat,2268,894,532,268,42,99,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_34_H_09.mat,2346,1238,765,289,94,172,7
Adlercreutzia_equolifaciens_ERR2221192.mat,869,560,307,216,19,41,5
Staphylococcus_aureus_M0363.mat,1390,731,349,278,49,84,6
Streptococcus_agalactiae_LMG_15091.mat,1896,594,293,250,25,47,5
Enterococcus_faecalis_599951.mat,1239,681,331,275,27,65,6
Cutibacterium_acnes_HL046PA2.mat,2370,963,551,282,57,134,7
Bacillus_amyloliquefaciens_FZB42.mat,1587,848,448,267,122,105,6
Campylobacter_upsaliensis_JV21.mat,1015,924,423,457,36,69,5
Bacillus_cereus_BAG6O_2.mat,1970,1156,682,314,82,156,7
Escherichia_coli_SEPT362.mat,3189,885,435,304,77,111,7
Paenisporosarcina_sp_HGH0030.mat,1219,748,431,273,93,43,6
Bacteroides_barnesiae_DSM_18169_JCM_13652.mat,1103,610,302,262,21,42,6
Peptoniphilus_duerdenii_ATCC_BAA_1640.mat,781,548,269,257,18,24,5
Streptococcus_mutans_R221.mat,1364,821,466,294,30,73,7
Acinetobacter_baumannii_OIFC338.mat,1569,866,460,295,73,88,7
Bacteroides_sp_9_1_42FAA.mat,2100,750,465,206,39,77,6
Bacteroides_fragilis_str_3397_T10.mat,1334,685,372,259,30,49,5
Acinetobacter_lwoffii_WJ10621.mat,1492,843,412,318,70,93,8
Micrococcus_luteus_NDB3Y10.mat,1116,687,317,311,41,51,6
Escherichia_coli_EC4448.mat,3577,1254,748,299,102,199,8
Staphylococcus_aureus_subsp_aureus_MSHR1132.mat,1360,741,388,254,51,80,6
Enterococcus_faecalis_RC73.mat,1248,676,331,274,25,63,6
Bacillus_thuringiensis_serovar_chinensis_CT_43.mat,1544,846,464,259,63,106,6
Anaerococcus_prevotii_DSM_20548.mat,1025,625,359,224,21,33,7
Escherichia_coli_O26_H11_str_CVM10224.mat,3174,870,439,284,75,117,7
Staphylococcus_warneri_SG1.mat,2292,835,425,285,64,109,7
Desulfovibrio_desulfuricans_subsp_aestuarii_DSM_17919_ATCC_29578.mat,1252,733,322,329,39,76,5
Bifidobacterium_longum_ERR2221409.mat,1090,574,274,249,29,41,5
Brevundimonas_subvibrioides_ATCC_15264.mat,1191,740,368,300,44,67,6
Achromobacter_xylosoxidans_ERR2221245.mat,1599,944,555,304,118,61,7
Escherichia_coli_O121_H19_str_MT_2.mat,3207,869,432,283,77,124,7
Enterococcus_faecium_UAA1019.mat,1079,593,319,215,23,50,6
Lactobacillus_fermentum_28_3_CHN.mat,1430,956,605,268,44,86,8
Lactobacillus_kalixensis_DSM_16043.mat,915,586,325,237,21,21,5
Escherichia_coli_174750.mat,3624,1245,734,296,99,196,8
Clostridium_jeddahense_JCD.mat,1041,634,380,213,29,40,6
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_STm8.mat,2375,1245,773,291,94,169,7
Escherichia_coli_P0304816_12.mat,3200,870,433,283,77,122,7
Escherichia_coli_O104_H4_str_Ec11_4984.mat,3624,1265,737,297,113,221,8
Collinsella_stercoris_DSM_13279.mat,764,518,298,170,31,54,5
Corynebacterium_coyleae_UMB0147_16933_8_1_1.mat,955,587,324,216,39,37,5
Staphylococcus_lentus_ERR2221130.mat,1329,773,429,259,55,68,5
Prevotella_baroniae_DSM_16972_JCM_13447.mat,930,559,287,241,19,25,6
Bilophila_wadsworthia_ATCC_49260.mat,1218,743,413,276,34,56,5
Campylobacter_coli_84_2.mat,1399,928,498,341,55,84,7
Escherichia_coli_P0298942_7.mat,3199,876,435,287,77,121,7
Mobiluncus_curtisii_ATCC_43063.mat,984,615,312,224,37,81,7
Enterococcus_faecalis_ERV25.mat,1567,953,564,287,41,111,8
Streptococcus_agalactiae_LMG_14838.mat,2171,831,483,284,39,77,7
Romboutsia_nov_ERR1022466.mat,984,610,396,192,18,17,4
Sinobacterium_caligoides_DSM_100316.mat,1263,780,435,271,42,67,6
Lactobacillus_plantarum_16.mat,1587,959,625,220,49,119,8
Eggerthella_lenta_11C.mat,1173,828,504,276,37,67,7
Helicobacter_pylori_Hp_P_2b.mat,1282,832,464,310,31,75,7
Staphylococcus_aureus_B40723.mat,1403,731,364,261,49,84,6
Bacillus_cereus_HuB5_5.mat,2006,1224,738,308,82,169,8
Staphylococcus_lugdunensis_HKU09_01.mat,1403,819,456,265,46,88,7
Haemophilus_influenzae_86_028NP.mat,1370,713,373,265,29,65,6
Escherichia_coli_1_2264.mat,3625,1243,722,295,111,211,8
Escherichia_coli_PA15.mat,3142,864,443,285,70,106,7
Listeria_monocytogenes_SLCC2376.mat,1709,1024,606,310,112,110,8
Moraxella_catarrhalis_12P80B1.mat,1089,734,345,322,30,62,5
Sarcina_nov_ERR1022285.mat,1199,680,439,200,31,36,5
Campylobacter_coli_LMG_23342.mat,1374,903,479,342,49,84,7
Escherichia_coli_FRIK1997.mat,3586,1264,761,299,102,196,8
Escherichia_coli_O157_H7_str_EC4042.mat,3138,864,443,285,70,106,7
Enterococcus_faecium_CRL1879.mat,1102,628,343,216,77,58,6
Blautia_luti_ERR1022337.mat,1075,653,353,250,27,52,5
Mycobacterium_abscessus_subsp_bolletii_50594.mat,1321,798,473,238,104,76,7
Lactobacillus_fermentum_ATCC_14931.mat,1009,696,519,122,30,52,5
Acinetobacter_baumannii_BZICU_2.mat,1571,859,457,292,72,88,7
Escherichia_coli_ThroopD.mat,3201,890,436,305,73,123,7
Escherichia_coli_P0299483_3.mat,3204,878,438,284,77,126,7
Staphylococcus_aureus_M0822.mat,1392,731,348,279,49,84,6
Parabacteroides_goldsteinii_CL02T12C30.mat,2539,1036,649,285,54,120,8
Staphylococcus_aureus_O11.mat,1385,730,345,282,54,82,6
Helicobacter_pylori_NQ4191.mat,1281,835,452,330,33,73,7
Enterococcus_faecium_TX0133A.mat,1420,896,574,233,35,90,7
Prevotella_buccae_ATCC_33574.mat,1222,702,388,264,26,48,8
Streptococcus_mutans_24.mat,1403,858,504,297,30,69,7
Streptococcus_pneumoniae_SP19_BS75.mat,1106,584,265,266,15,51,5
Enterococcus_faecium_9830091_5.mat,1065,571,300,215,23,47,6
Escherichia_coli_PA5.mat,3144,864,443,285,70,106,7
Pseudomonas_putida_PC2.mat,1626,884,454,318,79,80,7
Clostridium_lavalense_NLAE_zl_G277.mat,1217,752,444,248,44,59,5
Streptococcus_oralis_subsp_tigurinus_1366.mat,915,524,280,208,20,32,6
Alloscardovia_omnicolens_1036_GVAG_103_587_17548_30_31.mat,798,470,227,217,14,20,4
Streptococcus_agalactiae_CCUG_37740.mat,2208,849,478,290,45,98,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1457.mat,1878,844,438,283,76,103,6
Eubacterium_rectale_M104_1.mat,1159,710,468,187,32,56,6
Parapedobacter_koreensis_Jip14.mat,1267,774,437,267,48,58,6
Dialister_succinatiphilus_YIT_11850.mat,1193,779,434,285,29,61,6
Escherichia_coli_180600.mat,3629,1234,728,291,105,192,8
Bifidobacterium_bifidum_PRL2010.mat,1158,576,252,252,41,66,6
Escherichia_coli_KTE37.mat,3585,1243,729,309,93,194,8
Clostridium_perfringens_D_str_JGS1721.mat,2442,968,594,288,55,95,8
Helicobacter_pylori_Hp_P_26.mat,1285,821,441,320,33,75,7
Escherichia_coli_DEC13C.mat,3618,1247,734,297,111,208,8
Clostridium_polynesiense_MS1.mat,1073,726,413,280,21,32,5
Escherichia_coli_DEC5D.mat,3597,1267,759,299,104,199,8
Escherichia_fergusonii_ATCC_35469.mat,2032,924,489,278,68,136,8
Lysinibacillus_fusiformis_ZC1.mat,1809,1190,763,299,89,139,8
Staphylococcus_aureus_A9765.mat,1404,732,370,265,49,79,6
Staphylococcus_aureus_M0695.mat,1411,734,358,278,47,78,6
Enterococcus_faecalis_B2488.mat,1233,661,328,276,23,49,6
Enterorhabdus_mucosicola_DSM_19490.mat,919,620,326,256,19,40,5
Numidum_massiliense_mt3.mat,1272,780,432,283,90,65,5
Paraclostridium_bifermentans_Cbm.mat,1089,649,407,210,28,26,5
Ochrobactrum_intermedium_LMG_3301.mat,1673,979,522,330,123,105,8
Staphylococcus_hominis_SK119.mat,1613,1029,629,277,66,120,7
Haemophilus_haemolyticus_HK386.mat,1465,911,573,255,29,86,7
Campylobacter_coli_H56.mat,1409,924,491,340,55,88,7
Staphylococcus_aureus_subsp_aureus_VRS6.mat,1387,725,349,278,49,78,6
Bifidobacterium_bifidum_156B.mat,1023,525,230,246,23,43,5
Olsenella_uli_DSM_7084.mat,1018,665,387,223,35,56,8
Ruminococcus_bromii_ATCC_27255.mat,838,507,239,241,17,26,5
Staphylococcus_aureus_M0250.mat,1407,730,348,278,49,84,6
Adlercreutzia_muris_DSM_29508.mat,882,595,308,254,17,35,5
Bacillus_thuringiensis_serovar_andalousiensis_BGSC_4AW1.mat,1555,874,474,278,61,104,6
Bacteroides_vulgatus_mpk.mat,1355,669,316,284,40,65,6
Klebsiella_pneumoniae_hvKP1.mat,2621,1341,837,278,114,200,8
Paeniclostridium_sordellii_UMC164.mat,1085,610,383,193,24,26,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1441.mat,1878,844,438,283,76,103,6
Escherichia_coli_P0301867_1.mat,3172,868,434,288,74,117,7
Flavonifractor_plautii_ERR1022406.mat,1066,738,433,262,21,41,5
Citrobacter_freundii_FDAARGOS_73.mat,1835,874,459,305,72,88,7
Campylobacter_coli_86119.mat,1413,920,494,333,57,88,7
Trabulsiella_guamensis_ATCC_49490.mat,1866,865,482,277,59,85,8
Clostridium_butyricum_DKU_01.mat,2259,1073,683,256,66,141,7
Serratia_fonticola_GS2.mat,1783,825,412,314,64,84,7
Clostridium_symbiosum_WAL_14673.mat,1192,751,504,167,40,80,6
Escherichia_coli_RN587_1.mat,3138,835,413,279,75,108,7
Phascolarctobacterium_faecium_DSM_14760.mat,1058,744,349,360,22,30,4
Salmonella_bongori_BCW_1556.mat,1635,821,460,268,62,66,6
Prevotella_nigrescens_ATCC_33563.mat,1028,630,336,265,22,29,8
Eubacterium_cylindroides_T2_87.mat,940,708,307,370,22,33,5
Bacteroides_rodentium_JCM_16496.mat,1079,654,416,199,27,33,6
Lachnoclostridium_nov_ERR2221145.mat,1160,694,402,241,42,50,5
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_STm1.mat,2378,1248,776,291,94,169,7
Acinetobacter_pittii_TG6411.mat,1983,1204,740,305,90,152,8
Streptococcus_parasanguinis_FW213.mat,1336,787,432,276,30,86,8
Escherichia_coli_KTE129.mat,3551,1222,719,290,101,198,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_07_O_05.mat,2351,1245,769,289,94,175,7
Finegoldia_magna_ACS_171_V_Col3.mat,843,568,286,246,17,36,5
Brachyspira_aalborgi_PC3053II.mat,1143,699,371,298,20,27,4
Staphylococcus_aureus_M0547.mat,1409,732,348,278,51,84,6
Gottschalkia_purinilyticum_DSM_1384.mat,981,603,315,253,23,38,5
Streptococcus_mutans_M2A.mat,1371,824,474,297,28,65,7
Bifidobacterium_dentium_Bd1.mat,2174,757,497,184,41,68,7
Actinobacillus_pleuropneumoniae_serovar_6_str_Femo.mat,1762,1045,620,306,58,129,8
Escherichia_coli_DEC12E.mat,3581,1221,721,298,93,188,8
Lactobacillus_crispatus_FB049_03.mat,1141,725,467,210,32,58,8
Enterococcus_faecalis_TX1337RF.mat,1099,589,319,211,23,50,6
Clostridiales_incertae_sedis_nov_ERR1022334.mat,831,529,352,140,22,35,4
Escherichia_coli_ARS4_2123.mat,3560,1215,711,296,101,189,8
Lactobacillus_animalis_ERR2221125.mat,959,587,341,212,21,22,5
Escherichia_coli_042.mat,3608,1234,731,294,97,194,8
Campylobacter_coli_LMG_23336.mat,1394,907,476,341,57,85,7
Enterococcus_faecium_EnGen0319.mat,1395,855,541,222,38,90,7
Coprococcus_sp_HPP0048.mat,976,625,368,227,23,31,4
Blautia_torques_ERR1022325.mat,1179,649,338,269,25,51,5
Ruminococcaceae_nov_ERR2230068.mat,893,587,361,204,14,23,4
Coprococcus_nov_ERR2230098.mat,1047,679,408,228,29,42,5
Bacillus_timonensis_10403023.mat,1469,817,456,270,54,83,8
Escherichia_coli_W.mat,3201,876,441,283,77,122,7
Streptococcus_pyogenes_MGAS10394.mat,941,530,276,238,13,15,5
Prevotella_pleuritidis_JCM_14110.mat,873,636,305,309,11,18,6
Clostridium_ramosum_VPI_0427_DSM_1402.mat,1049,708,451,204,28,58,6
Adlercreutzia_equolifaciens_DSM_19450.mat,889,575,339,198,21,41,5
Salmonella_enterica_subsp_enterica_serovar_Newport_str_Henan_3.mat,2365,1243,769,291,96,171,7
Staphylococcus_aureus_M1405.mat,1392,730,348,278,49,84,6
Salmonella_enterica_subsp_enterica_serovar_Dublin_str_UC16.mat,2388,1265,770,295,106,190,7
Bifidobacterium_longum_ERR2221351.mat,1091,575,272,252,29,41,5
Aggregatibacter_aphrophilus_F0387.mat,1635,1002,627,268,48,111,7
Escherichia_coli_O103H2_str_CVM9450.mat,3610,1243,731,298,101,198,8
Helicobacter_pylori_NQ4200.mat,1274,847,465,323,35,75,7
Bacillus_cereus_BGSC_6E1.mat,2033,1217,751,321,82,142,8
Enterococcus_faecalis_SF370.mat,1231,658,327,276,21,47,6
Acinetobacter_baumannii_ABNIH14.mat,1551,860,455,295,70,88,7
Helicobacter_pylori_52.mat,1273,837,466,329,40,58,7
Microbacterium_paraoxydans_77MFTsu3_2.mat,1331,760,444,224,52,83,8
Bacteroides_intestinalis_341_DSM_17393.mat,2584,732,472,187,37,71,6
Enterococcus_faecalis_A_2_1.mat,1233,659,315,279,25,57,6
Streptococcus_mutans_TCI_51.mat,1344,839,488,290,28,73,7
Sarcina_nov_ERR2221229.mat,1073,610,380,197,26,26,4
Finegoldia_magna_SY403409CC001050417.mat,836,562,289,237,17,36,5
Staphylococcus_aureus_M0326.mat,1409,733,348,279,51,84,6
Lachnospiraceae_nov_ERR2230057.mat,1024,661,379,249,24,34,4
Escherichia_coli_MS_145_7.mat,3600,1242,716,312,113,208,8
Ruminococcus_callidus_ATCC_2776001.mat,1031,702,389,279,21,33,7
Streptococcus_pneumoniae_GA56113.mat,1117,589,262,269,17,56,5
Streptococcus_agalactiae_GB00901.mat,2209,858,480,296,45,99,7
Helicobacter_pylori_R037c.mat,1281,842,460,322,35,75,7
Yersinia_enterocolitica_subsp_palearctica_556_8265.mat,2148,1203,753,301,74,145,7
Listeria_monocytogenes_JF5171.mat,1258,715,352,318,85,45,7
Enterococcus_faecium_7330446_2.mat,1064,570,299,215,23,47,6
Butyrivibrio_fibrisolvens_16_4.mat,1156,766,466,254,31,45,7
Enterococcus_faecium_UAA949.mat,1073,588,314,215,23,50,6
Bifidobacterium_animalis_subsp_lactis_BLC1.mat,1133,654,453,142,33,59,7
Lactobacillus_casei_ERR2221291.mat,1126,602,318,237,33,39,5
Lactobacillus_acidophilus_La_14.mat,1284,772,447,269,36,100,7
Helicobacter_typhlonius_ATCC_BAA_367.mat,993,666,310,320,28,29,5
Anaerococcus_tetradius_ATCC_35098.mat,1699,561,327,208,21,24,6
Escherichia_coli_KTE94.mat,3558,1215,711,292,99,200,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_SH11G1113.mat,2328,1234,757,290,98,175,7
Enterococcus_faecalis_ERV62.mat,1565,952,563,287,41,111,8
Enterococcus_casseliflavus_EC30.mat,1162,651,368,239,30,42,6
Salmonella_enterica_subsp_enterica_serovar_Anatum_str_06_0532.mat,2361,1233,760,288,98,173,7
Cutibacterium_acnes_HL045PA1.mat,2341,951,533,287,55,135,7
Streptococcus_agalactiae_BSU165.mat,2182,862,488,298,35,91,7
Bacteroides_sp_1_1_30.mat,2520,771,454,234,38,83,6
Helicobacter_pylori_Hp_P_4.mat,1279,822,453,311,33,75,7
Enterococcus_faecalis_M7.mat,1560,957,576,289,39,103,8
Acinetobacter_baumannii_OIFC189.mat,1564,862,460,292,70,88,7
Bacillus_cereus_NVH0597_99.mat,1974,1199,745,316,75,143,8
Helicobacter_pylori_HLJHP193.mat,1289,832,462,309,37,72,7
Helicobacter_pylori_Shi112.mat,1291,841,456,326,35,75,7
Escherichia_coli_KTE44.mat,3589,1246,740,305,94,189,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_81_2490.mat,1882,847,439,283,76,103,6
Campylobacter_coli_151_9.mat,1419,897,489,315,57,88,7
Aeromonas_caviae_FDAARGOS_75.mat,1481,770,398,295,51,62,6
Enterococcus_faecalis_B2277.mat,1233,661,328,276,23,49,6
Ewingella_americana_BRK18a.mat,1617,807,432,275,70,78,7
Lactobacillus_iners_LactinV_11V1_d.mat,921,593,366,196,13,33,7
Bacteroides_thetaiotaomicron_3731.mat,1505,636,307,272,29,49,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_26_F_98.mat,2347,1236,763,289,94,172,7
Helicobacter_pylori_Rif1.mat,1251,835,475,306,37,67,7
Shigella_flexneri_1485_80.mat,2948,843,446,285,65,95,7
Klebsiella_pneumoniae_UHKPC48.mat,2608,1319,831,279,112,186,8
Bacillus_pseudomycoides_Rock3_17.mat,1602,861,440,292,118,104,5
Ruminococcus_lactaris_ATCC_29176.mat,988,721,486,180,36,55,6
Salmonella_enterica_subsp_enterica_serovar_Senftenberg_str_SS209.mat,2370,1258,778,292,98,176,7
Staphylococcus_aureus_M0510.mat,1407,731,348,279,49,84,6
Clostridium_clostridioforme_90A1.mat,2476,1091,726,249,77,129,8
