model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Enterococcus_faecalis_T9.mat,1235,673,331,278,25,56,6
Micrococcus_luteus_RIT304.mat,1070,622,264,300,41,52,6
Mesorhizobium_loti_NZP2037.mat,1625,887,497,296,66,75,7
Staphylococcus_epidermidis_NIHLM039.mat,1688,1062,621,301,73,131,7
Ureaplasma_urealyticum_serovar_8_str_ATCC_27618.mat,520,353,149,182,8,22,6
Streptococcus_parauberis_NCFD_2020.mat,1348,838,525,225,35,97,8
Staphylococcus_epidermidis_ATCC_12228.mat,1450,790,405,290,54,74,7
Clostridium_sp_MSTE9.mat,1021,617,366,215,28,35,6
Acinetobacter_haemolyticus_NIPH_261.mat,1524,847,474,266,61,94,8
Actinomyces_graevenitzii_C83.mat,983,627,360,192,24,74,7
Acinetobacter_baumannii_AB_2008_15_45.mat,1561,862,459,292,71,88,7
Helicobacter_pylori_UM066.mat,1270,836,464,333,36,56,7
Streptococcus_pneumoniae_D39.mat,1095,588,269,265,17,52,5
Streptococcus_sanguinis_SK340.mat,1482,917,557,295,37,81,8
Rothia_aeria_F0474.mat,1030,621,324,227,41,63,7
Helicobacter_pylori_Lithuania75.mat,1264,831,456,322,33,70,7
Yersinia_enterocolitica_subsp_palearctica_YE_150.mat,2149,1202,752,301,74,145,7
Escherichia_coli_KTE154.mat,3620,1238,736,289,101,198,8
Pseudomonas_aeruginosa_C3719.mat,2095,1216,738,348,103,124,8
Escherichia_coli_STEC_EH250.mat,3165,865,444,284,70,111,7
Streptococcus_mutans_ST1.mat,1367,829,468,297,30,76,7
Staphylococcus_epidermidis_NIHLM088.mat,1657,1027,604,295,67,119,7
Campylobacter_jejuni_subsp_jejuni_LMG_23211.mat,1378,930,496,342,59,87,7
Escherichia_coli_2731150.mat,3608,1219,723,293,99,182,8
Eubacterium_saphenum_ATCC_49989.mat,751,525,240,266,14,19,6
Bacteroides_vulgatus_ERR1022358.mat,1327,681,333,289,30,55,6
Staphylococcus_aureus_M1373.mat,1407,730,348,278,49,84,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648903_1_6.mat,2322,1215,753,287,92,167,7
Streptococcus_pneumoniae_GA49447.mat,1102,591,261,272,17,56,5
Fusicatenibacter_saccharivorans_ERR1022437.mat,1038,630,367,220,23,40,5
Lactococcus_lactis_subsp_lactis_YF11.mat,1222,638,310,276,26,44,5
Escherichia_coli_FRIK1996.mat,3585,1263,757,299,102,199,8
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH2.mat,2602,1314,825,279,111,188,8
Escherichia_coli_BCE008_MS_13.mat,3592,1256,733,307,97,206,8
Anaerococcus_obesiensis_ph10.mat,891,610,357,227,26,24,4
Enterobacter_aerogenes_EA1509E.mat,2474,1328,825,283,108,195,8
Listeria_monocytogenes_F6900.mat,1709,1026,597,312,112,123,8
Escherichia_coli_KTE216.mat,3576,1227,728,295,99,187,8
Herbaspirillum_huttiense_1147.mat,1538,830,463,280,63,66,7
Bacillus_cereus_BDRD_Cer4.mat,1976,1226,747,317,78,156,8
Salmonella_enterica_subsp_enterica_serovar_Schwarzengrund_str_CVM19633.mat,3454,1224,754,293,92,171,7
Staphylococcus_lugdunensis_ACS_027_V_Sch2.mat,1647,1055,658,282,59,114,7
Leptotrichia_wadei_KA00185.mat,1077,636,316,297,19,21,5
Proteus_vulgaris_CICC.mat,1477,772,428,264,57,59,6
Cutibacterium_acnes_HL083PA2.mat,2371,973,557,275,61,145,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_635290_58.mat,1883,847,437,283,76,105,6
Rhodococcus_erythropolis_BG43.mat,1365,772,434,257,55,69,7
Escherichia_coli_KTE70.mat,3593,1228,728,293,93,194,8
Escherichia_coli_P0299917_4.mat,3189,875,436,285,79,122,7
Vibrio_mimicus_VM223.mat,1925,1138,709,283,72,136,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1445.mat,1882,845,437,283,76,103,6
