model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Pseudomonas_aeruginosa_MPAO1_P1.mat,2184,1284,779,330,122,164,8
Obesumbacterium_proteus_DSM_2777.mat,1625,823,444,301,61,55,7
Cellulomonas_massiliensis_JC225.mat,1142,671,352,259,35,46,6
Alloscardovia_omnicolens_DSM_21503.mat,804,466,225,215,14,20,4
Candidatus_Pelagibacter_sp_IMCC9063.mat,866,643,324,287,27,24,6
Bacteroides_fragilis_CL03T12C07.mat,2620,1051,656,272,54,131,8
Staphylococcus_aureus_ST228_10388.mat,1379,741,379,268,47,76,6
Bacteroides_coprosuis_DSM_18011.mat,1071,632,370,211,32,40,6
Lactococcus_lactis_subsp_lactis_Il1403.mat,1253,682,400,231,27,53,7
Aeromicrobium_massiliense_JC14.mat,2066,646,363,218,37,52,6
Lactobacillus_gasseri_ERR1204024.mat,964,513,210,274,23,56,5
Serratia_liquefaciens_FDAARGOS_125.mat,1789,875,453,314,74,89,7
Streptococcus_agalactiae_BSU447.mat,2185,847,483,290,39,88,7
Staphylococcus_aureus_M0489.mat,1405,728,346,278,47,84,6
Coprococcus_eutactus_ERR1022301.mat,1029,649,350,262,22,30,5
Campylobacter_jejuni_RM1221.mat,1344,897,470,349,50,82,7
Escherichia_coli_DEC1E.mat,3563,1230,732,289,95,195,8
Helicobacter_pylori_Hp_P_4c.mat,1286,832,463,311,33,75,7
Enterococcus_faecalis_TR161.mat,1231,656,325,276,21,47,6
Enterococcus_faecalis_ERV116.mat,1564,953,564,287,41,111,8
Aeromonas_dhakensis_277.mat,2116,1188,726,292,87,160,7
Escherichia_coli_O104_H4_str_Ec11_5604.mat,3625,1266,738,297,113,221,8
Streptococcus_mutans_N34.mat,1372,838,485,296,30,69,7
Escherichia_coli_O157_H7_str_H093800014.mat,3148,863,442,285,70,106,7
Enterococcus_faecium_UAA825.mat,1076,591,317,215,23,50,6
Muribaculum_intestinale_YL27.mat,1020,648,333,276,19,33,6
Escherichia_coli_O157_H7_str_LSU_61.mat,3144,866,437,285,72,113,7
Lachnospiraceae_nov_ERR2221212.mat,1216,771,465,258,42,49,5
Escherichia_coli_KTE20.mat,3616,1253,737,308,95,195,8
Escherichia_coli_KTE68.mat,3632,1221,719,299,107,190,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_12_A_06.mat,2345,1254,774,296,94,172,7
Lactobacillus_vaccinostercus_DSM_20634.mat,1129,624,350,231,31,40,5
Klebsiella_pneumoniae_UHKPC05.mat,2609,1320,829,285,112,181,8
Eubacterium_infirmum_F0142.mat,813,533,293,222,14,19,5
Citrobacter_portucalensis_P10159.mat,1794,854,489,271,65,67,7
Staphylococcus_pseudintermedius_ED99.mat,1699,1098,654,286,73,154,7
Streptococcus_agalactiae_STIR_CD_26.mat,2188,851,482,288,43,95,8
Escherichia_coli_MS_115_1.mat,3587,1227,728,291,91,202,8
Aeromonas_hydrophila_259.mat,2036,1199,744,307,79,140,7
Acinetobacter_radioresistens_TG02010.mat,1726,1085,708,244,81,122,8
Staphylococcus_aureus_M1321.mat,1386,747,360,285,49,84,6
Streptococcus_pneumoniae_P1031.mat,1111,583,250,271,19,62,5
Citrobacter_amalonaticus_YG6.mat,1787,860,450,306,68,78,7
Staphylococcus_aureus_M1466.mat,1409,733,348,279,51,84,6
Lachnospiraceae_nov_ERR2221161.mat,943,622,376,212,22,28,4
Streptococcus_oralis_Uo5.mat,1089,604,303,239,21,75,6
Pseudomonas_fluorescens_PfO_1.mat,1898,971,542,299,81,112,8
Bifidobacterium_longum_infantis_157F_NC.mat,1020,496,304,130,35,60,6
Clostridium_perfringens_SM101.mat,1271,648,299,283,35,57,5
Enterobacter_cancerogenus_ATCC_35316.mat,1937,908,543,220,74,134,7
Sutterella_parvirubra_YIT_11816.mat,1075,726,414,287,25,21,6
Escherichia_coli_DEC9A.mat,3598,1236,726,301,107,199,8
Fusobacterium_massiliense_DSM_103085.mat,966,565,332,208,12,22,5
Bacteroides_uniformis_str_3978_T3_i.mat,1343,673,356,271,27,37,6
Acinetobacter_baumannii_AB210.mat,1551,862,456,297,69,88,7
Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41565.mat,2365,1238,762,291,98,171,7
Lachnospira_pectinoschiza_ERR1022352.mat,930,602,333,239,16,27,4
Cutibacterium_acnes_HL074PA1.mat,2335,935,526,278,55,135,7
Clostridioides_difficile_70_100_2010.mat,1738,1071,656,288,63,122,8
Enterococcus_faecium_UAA911.mat,1079,590,316,215,23,50,6
Enterococcus_faecium_HM1073.mat,1071,584,310,214,24,50,6
Escherichia_coli_2866450.mat,3626,1244,732,295,99,196,8
Ruminococcus_bicirculans_ERR1022485.mat,941,602,314,265,14,22,5
Paeniclostridium_sordellii_UMC4404.mat,1088,639,403,204,24,26,5
Streptococcus_intermedius_F0395.mat,1261,801,456,273,26,83,8
