model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Providencia_alcalifaciens_DSM_30120.mat,1673,849,500,239,64,102,7
Enterococcus_faecalis_ERV85.mat,1561,947,561,287,41,108,8
Auritidibacter_ignavus_IMMIB_L_1656.mat,1055,667,369,254,36,37,5
Escherichia_coli_str_K_12_substr_MDS42.mat,3142,866,420,305,74,113,7
Enterococcus_faecium_H17243.mat,1081,590,315,216,23,50,6
Selenomonas_noxia_ATCC_43541.mat,1075,614,280,290,29,41,5
Parabacteroides_sp_D13.mat,2156,894,538,282,36,74,6
Lactonifactor_longoviformis_DSM_17459.mat,1156,718,416,254,32,48,4
Escherichia_coli_PA4.mat,3144,864,443,285,70,106,7
Streptococcus_pneumoniae_GA47461.mat,1074,607,263,282,17,60,5
Escherichia_coli_PA8.mat,3144,864,443,285,70,106,7
Enterococcus_faecium_505.mat,1415,874,568,219,34,87,7
Escherichia_coli_EC4203.mat,3581,1259,752,300,102,199,8
Streptococcus_mutans_TCI_153.mat,1362,847,484,300,30,75,7
Escherichia_coli_KTE73.mat,3617,1234,732,292,99,191,8
Eisenbergiella_nov_ERR2221109.mat,1090,703,418,239,29,44,5
Escherichia_coli_PA14.mat,3144,864,443,285,70,106,7
Lactobacillus_reuteri_DSM_20016.mat,1395,897,582,251,37,82,8
Escherichia_coli_KTE131.mat,3552,1219,720,290,101,194,8
Sarcina_nov_ERR1203922.mat,1073,610,380,197,26,26,4
Escherichia_coli_O104_H4_str_04_8351.mat,3627,1285,739,314,113,224,8
Enterobacter_nov_ERR2221289.mat,1840,876,528,260,69,64,7
Streptococcus_agalactiae_GB00999.mat,2212,851,479,290,45,99,7
Haemophilus_influenzae_PittHH.mat,1374,693,369,241,31,71,6
Staphylococcus_aureus_M1010.mat,1392,730,348,278,49,84,6
Paeniclostridium_sordellii_VPI_9048.mat,1094,629,401,194,24,26,5
Bacteroides_pectinophilus_ATCC_43243.mat,958,615,428,157,21,26,4
Staphylococcus_aureus_M1037.mat,1390,729,347,278,49,84,6
Escherichia_coli_CB7326.mat,3583,1258,750,299,102,201,8
Ruminiclostridium_nov_ERR1022441.mat,990,701,453,206,22,36,5
Cutibacterium_acnes_ERR2221340.mat,1143,647,303,283,34,56,5
Bacteroides_fragilis_3_1_12.mat,2248,773,457,228,34,86,6
Cellulomonas_massiliensis_MGYG_HGUT_01416.mat,1126,664,368,236,35,46,6
Lactobacillus_reuteri_I5007.mat,1354,881,592,219,26,77,8
Acetivibrio_ethanolgignens_ACET_33324.mat,996,579,337,212,21,29,5
Lactobacillus_salivarius_GJ_24.mat,1261,790,485,232,33,82,8
Lactobacillus_equicursoris_DSM_19284.mat,928,621,365,228,16,26,5
Pediococcus_acidilactici_ERR2221293.mat,888,535,293,207,24,29,6
Staphylococcus_epidermidis_SK135.mat,1675,1055,613,312,69,121,7
Streptococcus_pneumoniae_SPN061370.mat,1097,585,258,269,17,56,5
Clostridium_sp_7_3_54FAA.mat,1127,680,407,226,31,42,5
Ureaplasma_urealyticum_serovar_5_str_ATCC_27817.mat,543,402,150,236,4,18,6
Bacillus_cereus_VD146.mat,2033,1243,754,308,86,171,8
Bacillus_subtilis_subsp_subtilis_str_BAB_1.mat,1598,853,473,269,117,89,6
Salmonella_enterica_subsp_enterica_serovar_Paratyphi_B_str_SPB7.mat,2398,1264,781,289,100,182,7
Helicobacter_pylori_HUP_B14.mat,1295,832,462,311,35,75,7
Propionibacterium_namnetense_SK182B_JCVI.mat,1940,650,394,181,36,66,5
Staphylococcus_aureus_A8796.mat,1406,734,367,261,51,84,6
Escherichia_coli_4_0967.mat,3595,1233,725,298,99,191,8
Streptococcus_pneumoniae_GA17301.mat,1111,583,256,269,17,56,5
Clostridium_bifermentans_ATCC_19299.mat,1216,704,441,216,31,40,7
Lachnoanaerobaculum_saburreum_F0468.mat,1071,642,356,238,31,44,6
Mycobacterium_abscessus_subsp_bolletii_BD.mat,1330,810,482,242,110,75,7
Campylobacter_jejuni_subsp_jejuni_53161.mat,1291,865,444,351,43,80,7
Lachnoclostridium_nov_ERR1022276.mat,965,636,358,246,20,30,4
Streptococcus_pneumoniae_GA41688.mat,1088,592,257,277,17,56,5
Cutibacterium_acnes_HL083PA1.mat,2337,937,528,278,55,135,7
Campylobacter_jejuni_jejuni_NCTC_11168.mat,1166,702,271,344,42,72,5
Escherichia_coli_90_0091.mat,3582,1247,752,299,102,188,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_50_E_08.mat,2335,1235,766,288,94,167,7
Streptococcus_pneumoniae_GA49194.mat,1105,575,247,270,19,58,5
Bacillus_cereus_B4264.mat,2003,1196,726,300,84,164,8
Escherichia_coli_O104_H4_str_H112180280.mat,3625,1266,738,297,113,221,8
Bacillus_toyonensis_HuB4_10.mat,1550,867,482,257,62,108,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_15_H_03.mat,2346,1238,764,290,94,172,7
Acinetobacter_pittii_IEC338SC.mat,1508,847,461,293,73,68,7
Parasporobacterium_paucivorans_DSM_15970.mat,1001,675,356,275,27,48,5
Streptococcus_pneumoniae_PCS8203.mat,1017,532,280,216,19,32,5
Helicobacter_pylori_GAM260ASi.mat,1303,908,460,386,35,78,7
Bacteroides_fragilis_CL03T00C08.mat,2620,1051,656,272,54,131,8
Comamonas_aquatica_CJG.mat,1256,782,434,286,49,47,6
Bacteroides_timonensis_AP1.mat,1336,690,383,251,30,51,6
Streptococcus_agalactiae_MRI_Z1_206.mat,2176,861,484,303,35,89,7
Helicobacter_pylori_B8.mat,1286,861,480,317,37,78,7
Streptococcus_macedonicus_ACA_DC_198.mat,937,531,291,208,19,31,6
Helicobacter_pylori_F32.mat,1287,832,468,307,35,72,7
Pseudomonas_aeruginosa_DQ8.mat,2246,1318,801,334,122,169,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_P125109.mat,1884,845,437,283,76,103,6
Staphylococcus_aureus_M0450.mat,1392,730,348,278,49,84,6
Streptococcus_pneumoniae_GA52612.mat,1101,588,256,274,19,58,5
Enterococcus_faecium_HF50204.mat,1064,570,299,215,23,47,6
Staphylococcus_aureus_M1064.mat,1412,734,348,282,51,84,6
Porphyromonas_gingivalis_TDC60.mat,1454,846,518,278,39,58,7
Escherichia_coli_O104_H4_str_09_7901.mat,3626,1267,738,298,113,221,8
Acinetobacter_baumannii_Naval_78.mat,1553,862,457,295,70,88,7
Campylobacter_jejuni_subsp_jejuni_LMG_23216.mat,1372,858,447,334,46,87,6
Dorea_longicatena_ERR1022428.mat,1077,629,353,237,23,37,4
Escherichia_coli_KTE120.mat,3590,1250,749,292,98,193,8
Escherichia_coli_O104_H4_str_Ec11_4986.mat,3624,1265,737,297,113,221,8
Campylobacter_jejuni_subsp_jejuni_1336.mat,1357,900,475,337,53,90,7
Parabacteroides_sp_D25.mat,2061,729,416,257,31,50,6
Bifidobacterium_animalis_RH.mat,969,506,235,230,21,33,5
Streptococcus_pneumoniae_SPN034183.mat,1103,574,252,264,17,56,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1594.mat,1882,845,437,283,76,103,6
uncultured_Blautia_sp_ERR1022314.mat,1125,941,413,465,34,82,5
Helicobacter_pylori_HP260AFi.mat,1303,908,460,386,35,78,7
Escherichia_coli_KTE167.mat,3563,1216,721,290,99,190,8
Escherichia_coli_KTE170.mat,3614,1228,729,298,103,188,8
Actinomyces_oris_T14V.mat,1041,599,313,229,30,50,6
Escherichia_coli_P0299917_1.mat,3205,897,446,304,75,119,7
Yersinia_pseudotuberculosis_B_7195.mat,2116,1195,742,310,80,131,8
Edwardsiella_tarda_080813.mat,2781,819,439,270,51,98,6
Escherichia_coli_P0299438_2.mat,3179,850,424,283,74,113,7
Enterobacter_mori_LMG_25706.mat,1745,823,464,279,61,53,7
Aliivibrio_fischeri_MJ11.mat,1406,769,433,270,42,55,6
Streptococcus_anginosus_SK52.mat,1199,787,494,224,22,81,7
Helicobacter_pylori_Hp_H_1.mat,1286,834,469,314,34,72,7
Escherichia_coli_LCT_EC59.mat,3557,1213,720,290,97,188,8
Terrisporobacter_glycolicus_ERR2221120.mat,1118,624,399,189,31,33,5
Streptococcus_agalactiae_GB00012.mat,2213,851,479,290,45,99,7
Enterococcus_faecalis_Fly1.mat,1574,966,583,291,41,103,8
Escherichia_coli_Mt1B1.mat,1892,822,389,312,69,98,7
Staphylococcus_aureus_M1544.mat,1407,730,348,278,49,84,6
Enterococcus_sp_7L76.mat,1124,700,502,128,28,66,5
Propionibacterium_jensenii_DSM_20535.mat,1286,714,404,240,30,63,7
Oxalobacter_formigenes_HOxBLS.mat,956,720,381,275,33,63,6
Streptococcus_equi_subsp_equi_4047.mat,1779,550,288,221,20,40,5
Escherichia_coli_P0299438_9.mat,3181,852,424,283,74,115,7
Propionibacterium_namnetense_NTS_31307302.mat,1097,641,356,233,32,42,5
Helicobacter_pylori_GAM244Ai.mat,1300,905,458,391,33,78,7
Escherichia_coli_DEC3F.mat,3568,1239,753,296,100,184,8
Escherichia_coli_KTE181.mat,3620,1234,733,300,105,190,8
Escherichia_coli_KTE105.mat,3609,1227,724,300,105,190,8
Lachnoclostridium_nov_ERR1204062.mat,957,594,350,209,23,32,5
Parabacteroides_merdae_CL09T00C40.mat,1287,699,358,295,30,38,5
Fusobacterium_necrophorum_subsp_funduliforme_1_1_36S.mat,1104,672,378,257,23,28,5
Bifidobacterium_animalis_lactis_BB_12.mat,961,498,241,200,29,47,6
Staphylococcus_aureus_M2.mat,1370,747,351,284,51,92,5
Holdemania_massiliensis_AP2.mat,966,571,304,229,33,34,5
Ochrobactrum_anthropi_FRAF13.mat,1557,900,528,281,110,72,6
Paeniclostridium_sordellii_DA108.mat,1075,620,388,202,24,24,5
Salmonella_enterica_subsp_enterica_serovar_Agona_str_58_E_08.mat,2349,1244,770,290,94,172,7
Eubacterium_yurii_ATCC_43714.mat,909,560,298,219,26,42,6
Lactobacillus_plantarum_IPLA88.mat,1555,923,605,220,46,100,8
Gabonibacter_massiliensis_DSM_101039.mat,1013,872,357,482,22,35,5
Clostridium_butyricum_60E_3.mat,2210,1031,653,251,63,132,8
Pediococcus_pentosaceus_ATCC_25745.mat,1020,632,352,231,23,47,7
Escherichia_coli_P0304777_7.mat,3200,861,430,286,79,113,7
Helicobacter_pylori_8A3.mat,1261,830,464,326,38,52,7
Staphylococcus_aureus_HI049.mat,1412,746,369,265,53,92,6
Prevotella_bergensis_DSM_17361.mat,1015,592,308,247,23,29,6
Bacteroides_ovatus_SD_CMC_3f.mat,2904,764,445,243,41,77,6
Streptococcus_pneumoniae_GA04672.mat,1103,591,264,269,17,56,5
Klebsiella_oxytoca_ERR2221348.mat,1880,890,523,273,74,67,7
Clostridioides_difficile_M68.mat,1740,1060,645,286,63,124,8
Paenibacillus_alvei_DSM_29.mat,1587,915,510,296,62,98,8
Staphylococcus_epidermidis_NIHLM015.mat,1686,1061,618,305,71,123,7
Klebsiella_pneumoniae_subsp_pneumoniae_ST258_490.mat,2611,1318,833,275,111,188,8
Stenotrophomonas_maltophilia_D457.mat,1502,843,451,282,64,100,8
Staphylococcus_aureus_subsp_aureus_VRS1.mat,1383,730,344,280,51,84,6
Morganella_morganii_SC01.mat,2028,1180,768,273,72,132,7
Enterococcus_faecium_DO.mat,1014,532,287,207,26,30,6
Streptococcus_mutans_KK23.mat,1404,892,508,326,30,69,7
Helicobacter_pylori_GAM83T.mat,1302,906,450,400,35,78,7
Escherichia_coli_EC1735.mat,3578,1258,752,299,102,199,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SL909.mat,2332,1230,762,290,98,164,7
Methanomassiliicoccus_luminyensis_B10.mat,1023,693,373,289,33,28,7
Enterobacter_aerogenes_FGI35.mat,2517,1368,846,295,122,204,8
Streptococcus_pneumoniae_GA58771.mat,1113,586,259,269,17,56,5
Paenisporosarcina_sp_TG_14.mat,1310,821,487,266,97,61,6
Staphylococcus_aureus_subsp_aureus_MW2.mat,1394,737,350,283,51,84,6
Methyloversatilis_universalis_EHg5.mat,1636,1116,681,323,69,116,7
Bifidobacterium_longum_subsp_infantis_BT1.mat,1090,560,259,249,27,44,5
Staphylococcus_aureus_subsp_aureus_11819_97.mat,1417,738,351,283,51,84,6
Lactobacillus_delbrueckii_subsp_delbrueckii_DSM_20074.mat,864,537,305,213,21,16,5
Staphylococcus_epidermidis_NIH06004.mat,1691,1057,627,304,65,119,7
Lactobacillus_paracasei_LC2W.mat,1539,943,560,276,49,110,8
Enterococcus_faecium_E0269.mat,1073,591,319,215,21,50,6
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_ATCC_14028.mat,1778,844,464,267,70,90,6
Lactobacillus_acidophilus_NCFM.mat,918,515,228,257,26,26,5
Lactobacillus_delbrueckii_subsp_bulgaricus_ATCC_BAA_365.mat,815,493,339,136,14,18,4
Campylobacter_upsaliensis_RM3195.mat,1168,830,472,315,43,53,7
Clostridium_perfringens_CPE_str_F4969.mat,2451,973,593,294,57,97,8
Bacillus_atrophaeus_ATCC_9372_1.mat,1950,1187,771,260,141,145,7
Haemophilus_parainfluenzae_T3T1.mat,1397,748,395,286,36,64,7
Helicobacter_pylori_Puno135.mat,1295,830,452,319,35,78,7
Staphylococcus_aureus_M0946.mat,1386,730,344,278,51,86,5
Parabacteroides_distasonis_ATCC_8503.mat,2320,812,425,307,39,75,6
Anaerostipes_hadrus_ERR1022376.mat,1174,698,437,205,31,53,5
Shigella_sonnei_3226_85.mat,1769,842,422,314,65,86,7
Escherichia_coli_DEC1C.mat,3561,1214,717,290,95,195,8
Escherichia_coli_EC1856.mat,3581,1258,752,299,102,199,8
Campylobacter_jejuni_subsp_jejuni_HB93_13.mat,1273,848,446,354,47,55,7
Cutibacterium_acnes_HL110PA2.mat,2346,946,535,272,59,143,7
Streptococcus_agalactiae_GB00543.mat,2188,850,484,290,39,93,7
Alistipes_onderdonkii_ERR1022461.mat,1005,631,369,225,19,38,6
