model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Escherichia_coli_DEC7E.mat,3571,1224,738,287,92,190,8
Erysipelotrichaceae_nov_ERR1022332.mat,943,644,348,266,20,25,4
Acinetobacter_baumannii_AB31.mat,1503,847,443,309,73,70,7
Ureaplasma_parvum_serovar_14_str_ATCC_33697.mat,525,411,158,237,4,18,6
Enterococcus_faecalis_Com1.mat,1226,686,339,277,25,62,6
Helicobacter_pylori_Hp_H_36.mat,1285,823,452,314,33,75,7
Anaerococcus_senegalensis_JC48.mat,910,592,334,228,24,24,4
Staphylococcus_aureus_M1533.mat,1392,730,348,278,49,84,6
Enterococcus_faecalis_JH1.mat,1578,977,582,286,41,118,8
Proteus_vulgaris_FDAARGOS_366.mat,1477,771,427,264,57,59,6
Enterococcus_faecalis_ATCC_19433.mat,1593,957,572,274,49,122,8
Haemophilus_influenzae_F3047.mat,1361,720,376,269,29,65,6
Streptococcus_pneumoniae_GA17457.mat,1088,606,266,284,15,56,5
Escherichia_coli_KTE3.mat,3558,1226,732,290,98,190,8
Acinetobacter_baumannii_Naval_13.mat,1566,864,465,291,68,86,7
Bacillus_cereus_AH1273.mat,1553,810,423,283,62,86,6
Bacteroides_finegoldii_ERR1022319.mat,1195,639,334,252,27,44,6
Neisseria_elongata_subsp_glycolytica_ATCC_29315.mat,1218,786,374,338,41,66,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH20.mat,2601,1316,828,278,111,188,8
Enterococcus_faecalis_UAA769.mat,1238,665,325,279,27,51,6
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_CT_02035320.mat,3056,847,443,279,74,101,6
Lactobacillus_casei_UW4.mat,1385,821,510,221,46,87,7
Staphylococcus_aureus_subsp_aureus_str_Newman.mat,1412,736,349,283,51,84,6
Escherichia_coli_536.mat,3557,1225,724,289,97,195,8
Odoribacter_splanchnicus_ERR2230125.mat,1107,591,307,238,25,36,5
Ureaplasma_urealyticum_serovar_2_str_ATCC_27814.mat,528,414,161,237,4,18,6
Enterococcus_faecalis_D173.mat,1242,672,328,276,23,62,6
Marinospirillum_alkaliphilum_DSM_21637.mat,1238,782,400,326,47,44,6
Paraclostridium_bifermentans_WYM.mat,1099,617,403,180,30,26,5
Escherichia_coli_DEC7D.mat,3583,1217,721,290,97,194,8
Citrobacter_amalonaticus_YG8.mat,1787,860,450,306,68,78,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_73_H_09.mat,2350,1243,769,290,94,172,7
Bacillus_cereus_Rock1_3.mat,2021,1242,749,315,80,172,8
Lachnoclostridium_nov_ERR2230109.mat,993,667,385,250,20,30,4
Escherichia_coli_STEC_DG131_3.mat,3159,863,436,283,79,112,7
Mycoplasma_pneumoniae_309.mat,507,337,123,201,6,7,5
Treponema_vincentii_F0403.mat,1146,651,318,300,29,32,6
Streptococcus_australis_ATCC_700641.mat,1098,646,341,254,19,62,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_57_A_08.mat,2312,1225,751,286,94,174,7
Klebsiella_oxytoca_ERR2221400.mat,1883,893,526,273,74,67,7
Weissella_confusa_LBAE_C39_2.mat,1003,632,358,220,20,55,6
Treponema_denticola_H_22.mat,1113,643,326,276,27,35,5
Enterococcus_faecalis_T11.mat,1569,967,583,292,41,103,8
Vibrio_harveyi_1DA3.mat,1561,807,425,298,58,69,6
Bacteroides_xylanisolvens_XB1A.mat,2657,760,444,234,40,85,7
Staphylococcus_aureus_subsp_aureus_IS_88.mat,1405,740,346,282,53,92,6
Actinomyces_sp_ICM39.mat,923,583,308,225,26,39,5
Anaerotruncus_sp_G3_2012.mat,1823,707,431,244,28,33,4
Streptococcus_pneumoniae_2071247.mat,1097,584,254,270,19,60,5
Escherichia_coli_88_1467.mat,3585,1262,756,299,102,199,8
Escherichia_coli_G58_1.mat,3560,1216,728,290,94,184,8
Streptococcus_australis_ERR2221360.mat,922,495,262,203,19,27,6
Roseburia_inulinivorans_ERR1203941.mat,1090,682,354,292,22,35,4
Streptococcus_pneumoniae_G54.mat,1203,585,289,226,23,81,6
Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41563.mat,2377,1245,769,291,98,171,7
Clostridium_clostridioforme_2_1_49FAA.mat,2459,1082,732,242,76,117,8
Enterococcus_flavescens_ERR2221403.mat,1091,646,387,220,26,36,6
Escherichia_coli_NE1487.mat,3581,1259,753,299,102,199,8
Streptococcus_pneumoniae_SPN072838.mat,1103,579,249,272,17,56,5
Ruminiclostridium_nov_ERR2221177.mat,982,675,438,206,20,27,4
Escherichia_coli_MP021017_2.mat,3600,1262,740,306,97,206,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648901_39_2.mat,2232,1198,747,297,94,144,7
Staphylococcus_aureus_PPUKM_377_2009.mat,1338,697,345,264,42,70,6
Streptococcus_agalactiae_LMG_15095.mat,2176,857,488,292,37,93,8
Shigella_dysenteriae_CDC_74_1112.mat,2861,847,471,258,60,99,7
Cutibacterium_acnes_HL050PA1.mat,2371,966,555,269,59,146,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607307_2.mat,1882,845,437,283,76,103,6
Lactococcus_garvieae_LG9.mat,1249,805,513,226,29,75,8
Serratia_rubidaea_NCTC10848.mat,1798,869,446,307,74,87,7
Neisseria_shayeganii_871.mat,1108,691,360,290,38,36,6
Helicobacter_pylori_GAM260BSi.mat,1303,904,453,395,35,81,7
Escherichia_coli_P0298942_1.mat,3197,893,435,308,77,119,7
Ralstonia_sp_5_2_56FAA.mat,1565,919,497,341,114,66,7
Bifidobacterium_longum_longum_BBMN68.mat,1188,628,293,265,35,60,6
Paenibacillus_antibioticophila_GD11.mat,1210,770,430,284,41,51,6
Yokenella_regensburgei_ATCC_43003.mat,2089,925,518,247,72,126,8
Ruminococcaceae_nov_ERR1022483.mat,824,538,296,223,12,18,6
Cronobacter_sakazakii_2151.mat,2233,1214,757,289,88,143,8
Acinetobacter_baumannii_OIFC098.mat,1570,867,467,287,68,93,7
Escherichia_coli_P0302308_3.mat,3181,886,431,305,75,120,7
Bacillus_licheniformis_ERR2230107.mat,1527,861,486,277,113,85,6
Enterococcus_faecium_TX0133C.mat,1417,895,573,233,35,90,7
Lactobacillus_plantarum_ERR2221349.mat,1202,662,387,225,42,37,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_04_O_05.mat,2350,1242,768,290,94,172,7
Flavobacterium_cheniae_DSM_22462.mat,947,617,300,283,19,36,5
Veillonella_dispar_ATCC_17748.mat,1268,752,390,286,33,75,7
Enterococcus_faecalis_KB1.mat,1179,643,342,255,26,39,6
Pseudomonas_aeruginosa_NCGM2_S1.mat,1861,913,378,388,88,110,7
Slackia_exigua_ATCC_700122.mat,936,689,409,226,25,56,8
Bacteroides_uniformis_ERR1022363.mat,1393,661,365,252,27,37,5
Bacillus_halodurans_C_125.mat,1518,831,438,273,119,96,8
Paenibacillus_lactis_154.mat,1575,878,514,268,60,81,8
Yersinia_frederiksenii_ATCC_33641.mat,1913,897,473,293,67,109,8
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_ATCC_BAA710.mat,3007,837,438,276,71,94,6
Streptococcus_pneumoniae_SPN032672.mat,1101,588,257,273,17,56,5
Acinetobacter_pittii_ANC_4052.mat,1730,944,478,338,134,104,8
Clostridioides_difficile_ERR2221225.mat,1310,695,373,266,41,45,5
Escherichia_coli_DEC6A.mat,3523,1198,711,286,92,185,8
Escherichia_coli_O111_H8_str_CFSAN001632.mat,3186,854,438,283,75,107,7
Enterococcus_faecium_E1050.mat,1093,606,332,213,25,50,6
Lactobacillus_fermentum_CECT_5716.mat,1280,860,509,279,32,84,7
Enterococcus_faecalis_79_3.mat,1239,681,331,275,27,65,6
Coprobacillus_cateniformis_D6.mat,951,824,365,420,26,52,4
Alistipes_nov_ERR2221210.mat,902,610,349,231,15,33,6
Enterococcus_faecium_9730357_1.mat,1064,572,299,217,23,47,6
Bacteroides_vulgatus_ERR1022458.mat,1329,678,334,285,30,55,6
Clostridium_clostridioforme_90A4.mat,2464,1082,717,249,77,129,8
