model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Salmonella_enterica_subsp_enterica_serovar_Agona_str_30_H_04.mat,2348,1238,765,289,94,172,7
Shigella_flexneri_CDC_796_83.mat,2942,849,451,284,67,92,7
Streptococcus_pneumoniae_5185_06.mat,1092,535,257,218,17,56,5
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH7.mat,2604,1317,828,279,111,188,8
Staphylococcus_epidermidis_NIHLM001.mat,1680,1056,622,294,69,125,7
Cutibacterium_acnes_HL060PA1.mat,2308,937,534,284,60,127,7
Lachnoclostridium_nov_ERR2230076.mat,1022,670,383,248,24,36,4
Peptoniphilus_harei_ERR2221371.mat,904,614,379,212,20,24,5
Propionibacterium_acnes_KPA171202.mat,2111,691,357,238,47,89,7
Sarcina_nov_ERR171255.mat,1052,589,361,195,26,26,4
Streptococcus_pneumoniae_INV104.mat,1099,578,251,269,17,56,5
Enterococcus_faecalis_B4672.mat,1233,661,328,276,23,49,6
Streptococcus_agalactiae_MRI_Z1_204.mat,2211,852,473,296,47,99,8
Escherichia_coli_O104_H4_str_Ec11_9941.mat,3625,1269,738,297,113,224,8
Lactobacillus_apis_LMG_26964.mat,735,446,200,226,14,14,5
Flaviflexus_massiliensis_SIT4.mat,997,646,382,214,32,39,6
Staphylococcus_aureus_M0539.mat,1409,733,348,279,51,84,6
Streptococcus_agalactiae_09mas018883.mat,2213,859,483,288,45,103,7
Streptococcus_mitis_bv_2_str_SK95.mat,1223,763,481,235,28,52,8
Staphylococcus_aureus_M0221.mat,1412,734,348,282,51,84,6
Clostridium_clostridioforme_90B1.mat,2476,1088,732,249,77,120,8
Enterobacter_nov_ERR2221354.mat,1688,818,468,275,57,49,7
Streptococcus_mutans_TCI_249.mat,1387,859,496,302,28,73,7
Escherichia_coli_KTE132.mat,3606,1256,747,291,98,204,8
Klebsiella_pneumoniae_UHKPC45.mat,2576,1303,816,281,112,181,8
Escherichia_coli_179100.mat,3613,1237,726,294,107,202,8
Staphylococcus_aureus_subsp_aureus_21262.mat,1397,740,349,283,53,86,6
Campylobacter_jejuni_subsp_jejuni_51037.mat,1305,890,455,357,51,82,7
Enterobacter_cloacae_subsp_cloacae_08XA1.mat,2361,1274,766,313,95,177,8
Escherichia_coli_KTE82.mat,3619,1233,732,300,105,190,8
Salmonella_enterica_subsp_enterica_serovar_Agona_str_56_O_08.mat,2348,1242,769,289,94,172,7
Escherichia_coli_KTE228.mat,3602,1225,724,298,103,188,8
Alistipes_sp_AL_1.mat,1004,639,375,225,21,38,6
Streptococcus_sobrinus_TCI_13.mat,1004,566,337,207,19,21,6
Lactobacillus_agilis_DSM_20509.mat,946,561,299,229,23,30,6
Cupriavidus_metallidurans_CH34.mat,1619,929,542,286,116,74,7
Streptococcus_agalactiae_FSL_F2_343.mat,2197,855,489,288,39,93,7
Aeromonas_dhakensis_SSU.mat,2094,1186,740,286,79,144,7
Escherichia_coli_KTE140.mat,3601,1229,735,297,99,182,8
Pseudomonas_aeruginosa_XMG.mat,2251,1328,818,323,125,173,8
Acinetobacter_baumannii_WC_692.mat,1572,860,454,295,71,88,7
Vibrio_mimicus_MB_451.mat,1714,850,447,272,63,116,8
Staphylococcus_aureus_M1291.mat,1392,730,348,278,49,84,6
Staphylococcus_aureus_subsp_aureus_str_JKD6008.mat,1413,737,351,282,51,84,6
Streptococcus_pneumoniae_GA49138.mat,1085,581,258,272,15,51,5
Helicobacter_pylori_CCHI_33.mat,1294,837,468,316,33,73,7
Escherichia_coli_3431.mat,3558,1225,739,288,92,182,8
Massilioclostridium_coli_DSM_103344.mat,925,594,310,245,12,38,4
Clostridium_massilioamazoniensis_ND2.mat,1107,699,435,231,31,31,6
Staphylococcus_aureus_M1078.mat,1393,730,348,278,49,84,6
Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378.mat,952,697,447,203,17,52,5
Methyloversatilis_universalis_FAM5.mat,1374,852,453,299,54,80,7
Escherichia_coli_KTE28.mat,3569,1239,722,308,103,196,8
Escherichia_coli_O157_H7_str_TW14359.mat,3158,865,444,285,70,106,7
Streptococcus_sanguinis_SK1087.mat,1475,908,550,294,35,81,7
Catenibacterium_mitsuokai_ERR2221198.mat,968,629,340,257,22,31,4
Bifidobacterium_longum_subsp_longum_KACC_91563.mat,2181,792,512,200,41,81,7
Campylobacter_coli_Z163.mat,1392,914,487,341,55,81,7
Cutibacterium_acnes_HL087PA2.mat,2368,978,562,277,59,143,7
Bacteroides_acidifaciens_1e8A.mat,1072,672,381,242,25,41,6
Escherichia_coli_IHE3034.mat,3562,1214,718,290,100,192,8
Escherichia_coli_KTE229.mat,3556,1217,725,295,94,181,8
Streptococcus_agalactiae_GB00954.mat,2190,844,475,288,43,95,8
Enterococcus_faecalis_B_4_111.mat,1214,657,315,283,25,51,6
Bacillus_mycoides_AH603.mat,2002,1193,737,290,80,159,7
Eubacterium_ramulus_ERR1022349.mat,1012,673,367,261,25,42,5
Erysipelotrichaceae_nov_ERR2221230.mat,1022,610,335,235,30,39,4
Campylobacter_coli_1957.mat,1378,904,474,341,55,84,7
Escherichia_coli_P0302308_10.mat,3180,888,433,305,77,120,7
Staphylococcus_aureus_M0565.mat,1405,728,346,278,47,84,6
Prevotella_buccalis_UMB0536_16933_8_22_1.mat,937,602,348,232,15,18,6
Bacteroides_massiliensis_B84634.mat,2149,757,393,291,34,72,7
Escherichia_coli_P0299917_5.mat,3188,878,439,285,79,122,7
Staphylococcus_aureus_subsp_aureus_CIG1057.mat,1378,732,348,280,49,84,6
Enterococcus_faecium_E2560.mat,1081,593,319,215,23,50,6
Campylobacter_jejuni_subsp_jejuni_140_16.mat,1341,905,475,347,51,86,7
Streptococcus_pneumoniae_SPN1041.mat,1109,590,254,274,19,62,5
Acinetobacter_guillouiae_NIPH_991.mat,1433,854,427,343,123,56,7
Staphylococcus_aureus_M1286.mat,1405,728,346,278,47,84,6
Streptococcus_pneumoniae_GA44386.mat,1109,579,252,269,17,56,5
Helicobacter_pylori_GAM263BFi.mat,1292,891,447,388,33,78,7
Filifactor_alocis_ATCC_35896.mat,920,627,352,243,27,33,8
Staphylococcus_aureus_subsp_aureus_CIGC348.mat,1392,730,348,278,49,84,6
Streptococcus_mutans_NLML4.mat,1376,829,480,296,30,65,7
Paenibacillus_phocaensis_DSM_101777.mat,1326,754,499,185,49,65,7
Klebsiella_pneumoniae_361_1301.mat,2534,1278,813,290,106,156,8
Cronobacter_sakazakii_ES35.mat,2218,1220,726,319,86,159,8
Staphylococcus_aureus_CN79.mat,1410,739,370,265,51,84,6
Escherichia_coli_5_0959.mat,3621,1246,718,316,105,197,8
Escherichia_coli_6_0172.mat,3583,1256,750,299,102,199,8
Lachnospiraceae_bacterium_sp_8_1_57FAA.mat,935,682,415,216,37,56,5
Capnocytophaga_sp_oral_taxon_332_str_F0381.mat,1131,667,345,292,21,24,5
Prevotella_micans_F0438.mat,930,558,296,242,11,16,6
Streptococcus_pneumoniae_SPAR95.mat,1099,594,256,276,17,60,5
Listeria_monocytogenes_J0161_FSL_R2_499.mat,1344,721,323,338,89,57,7
Succinatimonas_hippei_YIT_12066.mat,1166,766,487,221,40,63,6
Eggerthella_lenta_CC82BHI2.mat,1134,790,478,264,33,64,7
Varibaculum_cambriense_DNF00696.mat,887,532,257,228,32,38,5
Actinobacillus_pleuropneumoniae_serovar_2_str_S1536.mat,1675,998,590,315,59,99,8
Clostridium_clostridioforme_CM201.mat,2168,786,444,259,52,87,8
Neisseria_sicca_VK64.mat,1142,678,345,283,43,39,6
Enterococcus_faecalis_Merz96.mat,1550,942,555,283,39,109,8
Escherichia_coli_P0299917_6.mat,3190,873,434,285,79,122,7
Clostridium_symbiosum_WAL_14163.mat,1197,749,504,165,41,81,6
Bacillus_atrophaeus_1013_1.mat,1958,1211,781,268,144,149,8
Escherichia_coli_DEC3B.mat,3581,1254,748,299,102,199,8
Streptococcus_pneumoniae_GA41565.mat,1100,581,258,265,17,56,5
Clostridiaceae_nov_ERR2221330.mat,1081,716,434,245,21,40,5
Bacteroides_sp_1_1_14.mat,1239,768,450,231,31,86,6
Escherichia_coli_O157_H_str_493_89.mat,3148,863,442,285,70,106,7
Klebsiella_oxytoca_ERR2221399.mat,1886,892,525,273,74,67,7
Bacillus_cereus_VD184.mat,2024,1226,734,317,84,170,8
Lactobacillus_reuteri_CF48_3A.mat,1077,714,529,129,18,53,5
Bifidobacterium_catenulatum_DSM_16992.mat,885,450,293,112,29,47,6
Corynebacterium_striatum_ATCC_6940.mat,1235,698,373,223,50,94,8
Enterococcus_faecalis_ERR2221314.mat,1175,639,337,255,24,40,6
Yersinia_pseudotuberculosis_B_7194.mat,2115,1191,745,303,80,131,8
Enterococcus_faecalis_B1734.mat,1233,661,328,276,23,49,6
Pseudoflavonifractor_capillosus_ERR1022447.mat,1114,620,337,250,17,40,5
Blautia_nov_ERR1022339.mat,1055,720,411,266,27,43,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1729.mat,1882,845,437,283,76,103,6
Prevotella_bivia_DSM_20514.mat,1175,621,277,291,26,54,8
Coprobacillus_sp_29_1.mat,1056,691,413,212,30,65,6
Escherichia_coli_O111_H11_str_CVM9553.mat,3167,896,447,304,73,115,7
Helicobacter_pylori_NQ4228.mat,1263,823,451,313,35,75,7
Staphylococcus_aureus_subsp_aureus_CIG1233.mat,1382,724,343,278,51,81,5
Enterococcus_faecium_E0680.mat,1060,581,312,215,21,47,6
Streptococcus_agalactiae_GB00561.mat,2176,855,485,299,37,88,7
Escherichia_coli_DEC14B.mat,3594,1244,738,306,105,197,8
Escherichia_coli_O111_H_str_11128.mat,3191,862,436,283,73,119,7
Escherichia_coli_p0305293_9.mat,3195,893,439,304,75,122,7
Lactobacillus_helveticus_DSM_20075.mat,891,476,317,124,16,34,5
Pseudomonas_monteilii_QM.mat,1865,1003,518,328,103,120,8
Enterococcus_faecium_E1573.mat,1075,594,320,212,23,53,6
Acinetobacter_baumannii_NIPH_60.mat,1556,846,443,292,71,88,7
Escherichia_coli_KTE189.mat,3568,1235,732,295,103,189,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_607307_6.mat,1882,845,437,283,76,103,6
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH1.mat,2603,1315,826,279,111,188,8
Escherichia_coli_5_0588.mat,3622,1250,721,310,109,206,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1810.mat,1887,845,438,283,75,101,6
Haemophilus_influenzae_477.mat,1267,678,356,269,35,44,6
Streptococcus_pneumoniae_GA44288.mat,1103,579,258,263,17,56,5
Bacillus_cereus_VD022.mat,2014,1233,730,321,90,177,8
Streptococcus_mutans_5DC8.mat,1370,853,490,300,30,75,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_0956.mat,1882,845,437,283,76,103,6
Enterococcus_faecalis_7430275_3.mat,1244,682,337,277,25,60,6
Pseudomonas_psychrophila_RGCB_166.mat,1567,917,548,288,72,58,7
Leuconostoc_lactis_KACC_91922.mat,1053,610,345,228,20,41,6
Enterococcus_faecalis_B5035.mat,1233,661,328,276,23,49,6
Staphylococcus_aureus_M0943.mat,1407,730,348,278,49,84,6
Corynebacterium_argentoratense_CNM_46305_c1.mat,899,582,320,213,34,39,5
Delftia_acidovorans_SPH_1.mat,1824,1022,615,259,124,127,8
Klebsiella_pneumoniae_VAKPC254.mat,2610,1323,833,279,112,190,8
Campylobacter_fetus_subsp_fetus_82_40.mat,1194,777,390,323,30,60,8
Enterococcus_faecalis_ERR1203928.mat,1161,623,321,255,24,40,6
Escherichia_coli_SCI_07.mat,3140,836,416,282,75,105,7
Shigella_flexneri_SFJ17B.mat,2946,863,452,282,63,109,7
Bacillus_smithii_7_3_47FAA.mat,1299,785,432,285,104,53,6
Helicobacter_pylori_35A.mat,1301,834,452,319,40,80,7
Veillonella_sp_oral_taxon_158_str_F0412.mat,1112,641,338,269,25,29,6
Bacteroides_nov_ERR1022359.mat,989,655,356,260,23,35,6
Gottschalkia_acidurici_9a.mat,936,659,349,287,16,28,5
Collinsella_aerofaciens_ERR2230156.mat,931,555,252,270,20,32,4
