model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Neisseria_sicca_4320.mat,1160,709,353,305,43,39,5
Anaerotignum_propionicum_DSM_1682.mat,981,589,331,219,24,36,6
Anaeroplasma_bactoclasticum_ATCC_27112.mat,836,518,288,199,18,28,5
Staphylococcus_aureus_M1320.mat,1391,729,347,278,49,84,6
Bacteroides_finegoldii_ERR1022298.mat,1205,648,342,253,31,46,6
Helicobacter_pylori_NQ1712.mat,1271,840,459,327,34,75,7
Actinobacillus_pleuropneumoniae_serovar_9_str_CVJ13261.mat,1799,1060,652,292,58,125,8
Gemella_sanguinis_M325.mat,933,606,302,265,23,49,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_53_F_08.mat,2340,1255,782,289,94,172,7
Klebsiella_pneumoniae_1162281.mat,2620,1314,845,276,107,172,8
Paenibacillus_senegalimassiliensis_CCUG_69869.mat,1220,737,492,186,43,55,7
Klebsiella_oxytoca_KCTC_1686.mat,2070,958,537,280,85,120,8
Enterococcus_faecalis_599.mat,1563,967,591,279,37,110,8
Bacillus_cereus_VD154.mat,2007,1228,754,308,76,158,8
Enterococcus_faecalis_SF105.mat,1254,681,341,276,25,56,6
Lactococcus_lactis_subsp_cremoris_MG1363.mat,1211,632,301,285,24,43,5
Enterococcus_sp_C1.mat,1132,657,395,220,28,39,6
Campylobacter_troglodytis_MIT_05_9149A.mat,958,639,279,316,25,43,5
Ruminococcus_sp_5_1_39BFAA.mat,1120,798,514,230,34,56,6
Staphylococcus_aureus_930918_3.mat,1402,739,379,259,51,81,6
Staphylococcus_aureus_subsp_aureus_118.mat,1409,722,343,275,51,82,6
Escherichia_coli_DEC2D.mat,3561,1221,722,290,97,197,8
Staphylococcus_aureus_subsp_aureus_CIG1213.mat,1389,741,357,285,49,81,6
Escherichia_coli_TT12B.mat,3144,864,443,285,70,106,7
Staphylococcus_aureus_HIF003_B2N_C.mat,1404,735,366,265,51,84,6
Escherichia_coli_MS_78_1.mat,3599,1236,734,287,97,201,8
Enterococcus_cecorum_DSM_20682.mat,2065,735,428,245,29,70,8
Varibaculum_cambriense_DSM_15806.mat,958,559,295,214,32,45,7
Helicobacter_pylori_UM018.mat,1298,848,467,320,37,77,7
Pseudomonas_aeruginosa_NCMG1179.mat,2251,1302,789,323,124,179,8
Fusobacterium_gonidiaformans_3_1_5R.mat,1095,706,488,166,31,48,5
Bacteroides_fragilis_HMW_615.mat,2602,1068,654,296,54,126,8
Prevotella_albensis_DSM_11370.mat,1085,700,358,301,19,41,7
Salmonella_enterica_subsp_enterica_serovar_Typhi_str_Ty21a.mat,2328,1260,775,298,92,177,7
Bacillus_mycoides_VDM022.mat,2004,1217,730,313,82,171,8
Eremococcus_coleocola_ACS_139_V_Col8.mat,849,536,304,206,21,24,6
Succinivibrio_dextrinosolvens_H5.mat,1203,826,467,317,27,40,7
Eubacterium_sp_SB2.mat,1110,954,451,465,32,56,6
Escherichia_coli_96_154.mat,3627,1238,721,297,109,212,8
Helicobacter_pylori_GAM250AFi.mat,1295,905,450,402,35,75,7
Salmonella_enterica_subsp_enterica_serovar_Choleraesuis_str_A50.mat,1900,851,442,281,74,101,6
Enterococcus_faecium_UAA431.mat,1061,574,304,212,21,51,6
Enterococcus_faecium_EnGen0375.mat,1398,858,542,224,40,92,8
Blautia_nov_ERR2221265.mat,1074,705,408,254,27,43,5
Streptococcus_mutans_SM6.mat,1376,830,476,297,30,69,7
Brachyspira_aalborgi_PC4580III.mat,1102,691,347,314,20,27,4
Streptococcus_parauberis_KRS_02083.mat,1328,855,532,232,37,100,8
Proteus_vulgaris_CSUR_P1868.mat,1477,780,431,269,57,59,6
Salmonella_enterica_subsp_enterica_serovar_Agona_str_06_O_05.mat,2351,1245,769,289,94,175,7
Salmonella_enterica_subsp_enterica_serovar_Stanley_str_06_0538.mat,2372,1258,768,295,98,179,7
Vibrio_mimicus_CAIM_602.mat,1904,1108,684,276,70,139,7
Bacillus_pseudomycoides_219298.mat,1487,851,492,267,116,71,5
