model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Streptococcus_mutans_TCI_145.mat,1386,861,502,298,28,73,7
Treponema_medium_ATCC_700293.mat,1077,625,331,267,20,21,6
Bacteroides_dorei_CL03T12C01.mat,2488,1051,650,287,52,123,7
Escherichia_coli_KTE240.mat,3573,1223,729,290,98,190,8
Enterococcus_faecalis_UAA948.mat,1234,675,329,279,27,57,6
Pseudomonas_putida_KT2440.mat,1720,945,506,311,85,93,7
Acinetobacter_baumannii_AB_TG19617.mat,1550,853,459,286,69,85,7
Bifidobacterium_breve_12L.mat,1045,524,257,220,27,39,5
Streptococcus_agalactiae_CCUG_37742.mat,2192,857,485,294,43,94,7
Dorea_sp_D27.mat,1041,914,418,452,43,58,6
Terrisporobacter_nov_ERR2221319.mat,1083,645,395,218,26,29,4
Corynebacterium_ulcerans_BR_AD22.mat,1302,821,547,179,52,100,8
Helicobacter_pylori_Hp_H_6.mat,1285,821,447,318,35,72,7
Klebsiella_pneumoniae_VAKPC297.mat,2608,1319,831,279,112,186,8
Selenomonas_infelix_ATCC_43532.mat,1124,676,355,278,25,40,4
Escherichia_coli_PA19.mat,3143,866,445,285,70,106,7
Lactobacillus_animalis_KCTC_3501.mat,1065,669,405,208,21,52,7
Vibrio_shilonii_AK1.mat,1555,832,452,282,58,79,6
Bacteroides_vulgatus_ERR2221256.mat,1314,680,329,292,30,55,5
Eubacterium_rectale_ERR1022482.mat,1142,638,341,251,25,45,5
Streptococcus_agalactiae_A909.mat,2042,685,337,286,29,66,6
Escherichia_coli_MP021017_11.mat,3612,1253,745,290,97,206,8
Streptococcus_cristatus_ATCC_51100.mat,1054,609,332,235,21,54,7
Proteus_mirabilis_HI4320.mat,1977,1126,710,273,81,140,7
uncultured_Ruminococcus_sp_ERR1022403.mat,1226,701,459,173,38,64,6
Staphylococcus_aureus_M1275.mat,1391,723,347,278,49,78,6
Dysgonomonas_gadei_ATCC_BAA_286.mat,1352,767,425,265,41,72,8
Enterococcus_faecium_E1634.mat,1061,585,319,214,19,47,6
Lactobacillus_jensenii_269_3.mat,1983,746,447,237,26,95,8
Escherichia_coli_2730450.mat,3600,1238,730,289,99,199,8
Blautia_nov_ERR1022340.mat,1062,701,400,258,27,43,5
Selenomonas_noxia_F0398.mat,1062,617,285,288,27,41,4
Mediterraneibacter_massiliensis_DSM_100837.mat,1002,676,376,233,28,63,5
Streptococcus_pneumoniae_GA41301.mat,1102,589,256,273,17,58,5
Pediococcus_acidilactici_ERR2221299.mat,882,527,284,208,24,29,6
Staphylococcus_epidermidis_W23144.mat,1651,1023,613,288,65,115,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CHS4.mat,2320,1227,755,294,98,164,7
Escherichia_coli_NC101.mat,3585,1217,720,292,101,190,8
Acinetobacter_baumannii_NIPH_528.mat,1571,874,469,295,70,88,7
Comamonas_terrigena_NBRC_13299.mat,1386,865,530,276,46,48,6
Mycobacterium_abscessus_3A_0810_R.mat,1335,843,480,275,110,75,7
Aerococcus_viridans_LL1.mat,1321,845,550,210,31,93,8
Acinetobacter_baumannii_AB_1536_8.mat,1570,864,453,292,72,97,7
Pseudomonas_aeruginosa_PAK.mat,2186,1277,775,318,111,171,8
Listeria_monocytogenes_SLCC_7179.mat,1345,732,322,343,89,64,7
Streptococcus_pneumoniae_GA47210.mat,1096,588,249,279,17,58,5
Klebsiella_variicola_KV321_ZB100000.mat,1932,883,449,298,75,111,7
Bradyrhizobium_yuanmingense_CCBAU_25021.mat,1395,901,500,327,106,76,7
Streptococcus_infantis_ATCC_700779.mat,1028,601,299,260,16,60,6
Capnocytophaga_sp_CM59.mat,1038,594,288,273,23,27,5
Enterococcus_faecium_E3083.mat,1077,591,321,211,23,50,6
Helicobacter_pylori_Hp_P_28b.mat,1308,847,476,311,35,75,7
Bifidobacterium_longum_DJO10A.mat,1965,612,287,266,35,50,6
Escherichia_coli_MS_79_10.mat,1932,845,407,312,67,98,7
Staphylococcus_epidermidis_VCU128.mat,1661,1049,611,304,71,121,7
Lysinibacillus_sphaericus_OT4b_31.mat,1772,1163,758,291,87,131,8
Staphylococcus_aureus_M1462.mat,1411,734,348,282,51,84,6
Selenomonas_sputigena_ATCC_35185.mat,1132,635,326,265,21,43,5
Escherichia_coli_PCN033.mat,3184,876,440,305,77,105,7
Streptococcus_mutans_TCI_173.mat,1381,852,489,302,28,73,7
Bacteroides_sp_14_A.mat,1292,676,383,243,31,42,5
Enterococcus_faecalis_S613.mat,1554,936,549,285,37,107,8
Streptococcus_mutans_TCI_278.mat,1384,857,494,300,30,75,7
Acinetobacter_radioresistens_SH164.mat,1721,1079,720,244,75,102,8
Bacillus_cereus_BAG6X1_2.mat,1980,1157,679,309,86,160,7
Acinetobacter_sp_OIFC021.mat,1550,857,445,294,73,95,7
Campylobacter_jejuni_subsp_jejuni_81116.mat,1345,877,458,338,51,84,7
Lactobacillus_rhamnosus_LRHMDP2.mat,2268,894,532,268,42,99,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_34_H_09.mat,2346,1238,765,289,94,172,7
Adlercreutzia_equolifaciens_ERR2221192.mat,869,560,307,216,19,41,5
Staphylococcus_aureus_M0363.mat,1390,731,349,278,49,84,6
Streptococcus_agalactiae_LMG_15091.mat,1896,594,293,250,25,47,5
Enterococcus_faecalis_599951.mat,1239,681,331,275,27,65,6
Cutibacterium_acnes_HL046PA2.mat,2370,962,551,281,57,134,7
Bacillus_amyloliquefaciens_FZB42.mat,1587,848,448,267,122,105,6
Campylobacter_upsaliensis_JV21.mat,1015,924,423,457,36,69,5
Bacillus_cereus_BAG6O_2.mat,1970,1156,682,314,82,156,7
Escherichia_coli_SEPT362.mat,3189,885,435,304,77,111,7
Paenisporosarcina_sp_HGH0030.mat,1219,748,431,273,93,43,6
Bacteroides_barnesiae_DSM_18169_JCM_13652.mat,1103,610,302,262,21,42,6
Peptoniphilus_duerdenii_ATCC_BAA_1640.mat,781,548,269,257,18,24,5
Streptococcus_mutans_R221.mat,1364,821,466,294,30,73,7
Acinetobacter_baumannii_OIFC338.mat,1569,866,460,295,73,88,7
Bacteroides_sp_9_1_42FAA.mat,2100,750,465,206,39,77,6
Bacteroides_fragilis_str_3397_T10.mat,1334,685,372,259,30,49,5
Acinetobacter_lwoffii_WJ10621.mat,1492,843,412,318,70,93,8
Micrococcus_luteus_NDB3Y10.mat,1116,687,317,311,41,51,6
Escherichia_coli_EC4448.mat,3577,1254,748,299,102,199,8
Staphylococcus_aureus_subsp_aureus_MSHR1132.mat,1360,741,388,254,51,80,6
Enterococcus_faecalis_RC73.mat,1248,676,331,274,25,63,6
Bacillus_thuringiensis_serovar_chinensis_CT_43.mat,1544,847,464,260,63,106,6
Anaerococcus_prevotii_DSM_20548.mat,1025,625,359,224,21,33,7
Escherichia_coli_O26_H11_str_CVM10224.mat,3174,870,439,284,75,117,7
Staphylococcus_warneri_SG1.mat,2292,835,425,285,64,109,7
Desulfovibrio_desulfuricans_subsp_aestuarii_DSM_17919_ATCC_29578.mat,1252,733,322,329,39,76,5
Bifidobacterium_longum_ERR2221409.mat,1090,574,274,249,29,41,5
Brevundimonas_subvibrioides_ATCC_15264.mat,1191,740,368,300,44,67,6
Achromobacter_xylosoxidans_ERR2221245.mat,1599,944,555,304,118,61,7
Escherichia_coli_O121_H19_str_MT_2.mat,3207,869,432,283,77,124,7
Enterococcus_faecium_UAA1019.mat,1079,593,319,215,23,50,6
Lactobacillus_fermentum_28_3_CHN.mat,1430,956,605,268,44,86,8
Lactobacillus_kalixensis_DSM_16043.mat,915,586,325,237,21,21,5
Escherichia_coli_174750.mat,3624,1245,734,296,99,196,8
Clostridium_jeddahense_JCD.mat,1041,634,380,213,29,40,6
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_STm8.mat,2375,1245,773,291,94,169,7
Escherichia_coli_P0304816_12.mat,3200,870,433,283,77,122,7
Escherichia_coli_O104_H4_str_Ec11_4984.mat,3624,1265,737,297,113,221,8
Collinsella_stercoris_DSM_13279.mat,764,518,298,170,31,54,5
Corynebacterium_coyleae_UMB0147_16933_8_1_1.mat,955,587,324,216,39,37,5
Staphylococcus_lentus_ERR2221130.mat,1329,773,429,259,55,68,5
Prevotella_baroniae_DSM_16972_JCM_13447.mat,930,559,287,241,19,25,6
Bilophila_wadsworthia_ATCC_49260.mat,1218,743,413,276,34,56,5
Campylobacter_coli_84_2.mat,1399,928,498,341,55,84,7
Escherichia_coli_P0298942_7.mat,3199,876,435,287,77,121,7
Mobiluncus_curtisii_ATCC_43063.mat,984,615,312,224,37,81,7
Enterococcus_faecalis_ERV25.mat,1567,953,564,287,41,111,8
Streptococcus_agalactiae_LMG_14838.mat,2171,831,483,284,39,77,7
Romboutsia_nov_ERR1022466.mat,984,610,396,192,18,17,4
Sinobacterium_caligoides_DSM_100316.mat,1263,780,435,271,42,67,6
Lactobacillus_plantarum_16.mat,1587,959,625,220,49,119,8
Eggerthella_lenta_11C.mat,1173,828,504,276,37,67,7
Helicobacter_pylori_Hp_P_2b.mat,1282,832,464,310,31,75,7
Staphylococcus_aureus_B40723.mat,1403,731,364,261,49,84,6
Bacillus_cereus_HuB5_5.mat,2006,1224,738,308,82,169,8
Staphylococcus_lugdunensis_HKU09_01.mat,1403,820,456,266,46,88,7
Haemophilus_influenzae_86_028NP.mat,1370,713,373,265,29,65,6
Escherichia_coli_1_2264.mat,3625,1243,722,295,111,211,8
Escherichia_coli_PA15.mat,3142,864,443,285,70,106,7
Listeria_monocytogenes_SLCC2376.mat,1709,1024,606,310,112,110,8
Moraxella_catarrhalis_12P80B1.mat,1089,734,345,322,30,62,5
Sarcina_nov_ERR1022285.mat,1199,680,439,200,31,36,5
Campylobacter_coli_LMG_23342.mat,1374,903,479,342,49,84,7
Escherichia_coli_FRIK1997.mat,3586,1264,761,299,102,196,8
Escherichia_coli_O157_H7_str_EC4042.mat,3138,864,443,285,70,106,7
Enterococcus_faecium_CRL1879.mat,1102,628,343,216,77,58,6
Blautia_luti_ERR1022337.mat,1075,653,353,250,27,52,5
Mycobacterium_abscessus_subsp_bolletii_50594.mat,1321,798,473,238,104,76,7
Lactobacillus_fermentum_ATCC_14931.mat,1009,696,519,122,30,52,5
Acinetobacter_baumannii_BZICU_2.mat,1571,859,457,292,72,88,7
Escherichia_coli_ThroopD.mat,3201,890,436,305,73,123,7
Escherichia_coli_P0299483_3.mat,3204,878,438,284,77,126,7
Staphylococcus_aureus_M0822.mat,1392,731,348,279,49,84,6
Parabacteroides_goldsteinii_CL02T12C30.mat,2539,1036,649,285,54,120,8
Staphylococcus_aureus_O11.mat,1385,730,345,282,54,82,6
Helicobacter_pylori_NQ4191.mat,1281,835,452,330,33,73,7
Enterococcus_faecium_TX0133A.mat,1420,896,574,233,35,90,7
Prevotella_buccae_ATCC_33574.mat,1222,702,388,264,26,48,8
Streptococcus_mutans_24.mat,1403,858,504,297,30,69,7
Streptococcus_pneumoniae_SP19_BS75.mat,1106,583,265,265,15,51,5
Enterococcus_faecium_9830091_5.mat,1065,571,300,215,23,47,6
Escherichia_coli_PA5.mat,3144,864,443,285,70,106,7
Pseudomonas_putida_PC2.mat,1626,884,454,318,79,80,7
Clostridium_lavalense_NLAE_zl_G277.mat,1217,752,444,248,44,59,5
Streptococcus_oralis_subsp_tigurinus_1366.mat,915,524,280,208,20,32,6
Alloscardovia_omnicolens_1036_GVAG_103_587_17548_30_31.mat,798,470,227,217,14,20,4
Streptococcus_agalactiae_CCUG_37740.mat,2208,849,478,290,45,98,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1457.mat,1878,844,438,283,76,103,6
Eubacterium_rectale_M104_1.mat,1159,710,468,187,32,56,6
Parapedobacter_koreensis_Jip14.mat,1267,774,437,267,48,58,6
