model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Acinetobacter_baumannii_WM99c.mat,1552,860,455,295,70,88,7
Intestinimonas_butyriciproducens_AF211.mat,1035,663,373,254,14,39,4
Paraprevotella_clara_YIT_11840.mat,2033,677,336,278,28,63,7
Campylobacter_jejuni_subsp_jejuni_1997_11.mat,1347,884,464,340,50,84,7
Streptococcus_pneumoniae_PNI0153.mat,1102,602,266,274,19,62,5
Parabacteroides_merdae_ERR2230111.mat,1244,709,364,298,31,46,6
Escherichia_coli_FDA506.mat,3571,1245,749,295,92,189,8
Cutibacterium_acnes_HL001PA1.mat,2351,964,559,276,52,138,7
Streptococcus_agalactiae_GB00640.mat,2222,867,488,292,47,103,8
Providencia_rustigianii_DSM_4541.mat,1619,908,505,305,63,98,7
Eubacterium_desmolans_ATCC_43058.mat,1042,762,475,235,26,50,7
Roseburia_intestinalis_ERR1022474.mat,1186,649,339,275,23,32,5
Staphylococcus_aureus_M0075.mat,1405,728,346,278,47,84,6
Prevotella_stercorea_DSM_18206.mat,999,596,263,282,17,47,7
Escherichia_coli_FRIK1999.mat,3585,1263,757,299,102,199,8
Bacillus_cereus_R309803.mat,2060,1254,767,317,90,165,8
Acinetobacter_baumannii_OIFC035.mat,1569,865,456,298,71,88,7
Staphylococcus_aureus_subsp_aureus_21196.mat,1410,737,351,282,49,84,6
Brachyspira_aalborgi_PC3517II.mat,1065,656,314,314,20,25,4
Streptococcus_pneumoniae_GA40183.mat,1107,580,253,269,17,56,5
Neisseria_bacilliformis_914_NLAC_0_29744_674333.mat,1077,710,336,329,38,39,5
Salmonella_enterica_subsp_enterica_serovar_Typhi_str_Ty2.mat,2330,1255,770,298,92,177,7
Actinobacillus_pleuropneumoniae_serovar_7_str_AP76.mat,1744,1016,604,300,56,122,8
Photorhabdus_luminescens_H1_H1_C1.mat,1496,829,475,293,51,50,6
Staphylococcus_aureus_A5948.mat,1407,734,368,265,51,81,6
Acinetobacter_radioresistens_WC_A_157.mat,1777,1146,755,257,81,127,8
Coprococcus_sp_HPP0074.mat,968,629,372,222,28,36,4
Ruminococcaceae_bacterium_D16.mat,968,693,479,153,25,61,5
Alistipes_onderdonkii_DSM_19147.mat,1189,742,397,292,31,52,8
Enterococcus_caccae_ATCC_BAA_1240.mat,1324,765,447,235,34,90,8
Acinetobacter_baumannii_AB405E4.mat,1550,865,456,291,72,96,7
Streptococcus_pneumoniae_GA47033.mat,1099,581,255,268,17,56,5
Streptococcus_agalactiae_BSU451.mat,2214,856,481,286,45,101,8
Staphylococcus_aureus_subsp_aureus_E1410.mat,1370,730,344,284,49,82,5
Escherichia_coli_p0305293_10.mat,3208,883,446,283,77,122,7
Paraclostridium_bifermentans_ATCC_638.mat,1090,650,408,210,30,26,5
Staphylococcus_aureus_subsp_aureus_CBD_635.mat,1410,734,348,278,51,86,6
Escherichia_coli_2_4168.mat,3583,1242,727,305,96,195,8
Klebsiella_pneumoniae_G5_2.mat,2550,1295,833,284,104,161,8
Campylobacter_jejuni_subsp_jejuni_129_258.mat,1333,916,462,378,51,81,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_72_A_52.mat,2342,1238,763,289,96,172,7
Lachnospiraceae_bacterium_2_1_58FAA.mat,1889,664,382,241,31,42,5
Campylobacter_jejuni_subsp_jejuni_1997_7.mat,1338,888,457,348,53,86,7
Lactobacillus_crispatus_MV_3A_US.mat,1083,681,424,211,30,53,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_18569.mat,2332,1230,762,290,98,164,7
Salmonella_enterica_subsp_enterica_serovar_Agona_str_03_O_05.mat,2351,1245,769,289,94,175,7
Lactobacillus_gasseri_K7.mat,2021,748,439,257,28,89,8
