model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Staphylococcus_aureus_subsp_aureus_CIG1524.mat,1399,741,349,284,53,86,6
Acinetobacter_baumannii_AB_2008_15_69.mat,1583,878,473,295,70,88,7
Treponema_socranskii_subsp_paredis_ATCC_35535.mat,1183,703,374,282,35,48,6
Papillibacter_cinnamivorans_DSM_12816.mat,902,572,304,242,18,23,5
Escherichia_coli_KTE57.mat,3546,1223,724,290,97,194,8
Escherichia_coli_PA25.mat,3142,869,448,285,70,106,7
Jeddahella_massiliensis_OL_1.mat,940,591,299,253,30,33,6
Escherichia_coli_O104_H4_str_Ec12_0466.mat,3625,1266,738,297,113,221,8
Fusobacterium_nucleatum_subsp_animalis_D11.mat,1149,684,454,181,31,45,6
Escherichia_coli_1_2741.mat,3637,1276,753,297,101,204,8
Propionibacterium_granulosum_DSM_20700.mat,1060,729,445,240,29,38,7
Acinetobacter_pittii_ANC_4050.mat,1944,1184,736,304,89,135,8
Escherichia_coli_P0298942_10.mat,3198,874,435,287,77,119,7
Escherichia_coli_KTE60.mat,3563,1214,717,290,101,192,8
Escherichia_coli_KTE197.mat,3593,1225,728,292,100,193,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_08_0627.mat,1879,843,435,283,76,103,6
Bacillus_cereus_MSX_A1.mat,1986,1216,727,321,80,167,8
Bacillus_massiliosenegalensis_JC6.mat,1397,864,493,292,101,72,6
Klebsiella_pneumoniae_ERR2221118.mat,1968,842,430,284,79,102,7
Shigella_sonnei_str_Moseley.mat,3014,856,440,288,67,106,7
Helicobacter_pylori_NQ1671.mat,1272,829,451,325,33,73,7
Serratia_rubidaea_NBRC_103169.mat,1802,885,452,307,74,96,7
Escherichia_coli_LT_68.mat,3181,892,441,306,73,117,7
Escherichia_coli_TW10598.mat,3186,872,445,280,74,113,7
Escherichia_coli_KTE186.mat,3570,1221,728,290,95,190,8
Streptococcus_pneumoniae_GA43264.mat,1103,585,255,272,17,56,5
Bacteroides_xylanisolvens_ERR2230096.mat,1224,630,290,281,33,56,6
Weissella_koreensis_KACC_15510.mat,734,463,238,205,14,14,5
Photobacterium_damselae_Phdp_Wu_1.mat,1473,783,433,281,42,59,6
Escherichia_coli_KTE19.mat,3567,1220,730,292,99,183,8
Escherichia_coli_TW07945.mat,3143,863,442,285,70,106,7
Pseudoflavonifractor_capillosus_strain_ATCC_29799.mat,1052,661,460,140,22,66,5
Escherichia_coli_P0305260_7.mat,3185,858,424,283,76,119,7
Staphylococcus_aureus_subsp_aureus_Btn1260.mat,1381,728,344,278,51,84,5
Streptococcus_agalactiae_str_Gottschalk_13227.mat,2208,849,477,290,45,99,7
Escherichia_coli_2850750.mat,3624,1239,731,295,99,192,8
Salmonella_bongori_N268_08.mat,1636,835,464,280,62,66,6
Lactobacillus_acidophilus_ATCC_4796.mat,845,450,274,137,24,33,5
Escherichia_coli_PA7.mat,3144,864,443,285,70,106,7
Bacteroides_fragilis_HMW_616.mat,2602,1043,629,298,52,124,8
Escherichia_coli_HM26.mat,3627,1245,740,308,101,182,8
Streptococcus_pneumoniae_GA47751.mat,1101,582,255,265,17,60,5
Streptococcus_parasanguinis_ATCC_903.mat,1160,583,298,229,20,64,6
Acinetobacter_calcoaceticus_ANC_3811.mat,1888,1140,682,315,99,137,8
Escherichia_coli_O104_H4_str_Ec11_4987.mat,3624,1265,737,297,113,221,8
Shigella_flexneri_K_227.mat,2909,828,430,281,65,97,7
Bifidobacterium_breve_2L.mat,1041,524,255,222,27,39,5
Streptococcus_agalactiae_FSL_S3_102.mat,2176,857,488,292,37,93,8
Helicobacter_pylori_UM034.mat,1306,844,466,317,35,78,7
Lactobacillus_crispatus_MV_1A_US.mat,1090,679,429,204,30,53,8
Lactobacillus_paracasei_subsp_tolerans_Lpl7.mat,1446,876,543,241,40,95,7
Collinsella_aerofaciens_ERR2230102.mat,931,555,252,270,20,32,4
Escherichia_coli_TA280.mat,3183,877,444,288,75,115,7
Peptostreptococcus_russellii_Calf135.mat,945,632,379,227,21,27,5
Blautia_nov_ERR1022295.mat,1070,702,401,260,25,43,5
Escherichia_coli_SWW33.mat,3138,851,407,304,73,110,7
