model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Bacteroides_oleiciplenus_YIT_12058.mat,2282,726,409,234,39,79,7
Enterococcus_faecalis_CH116.mat,1255,684,341,276,25,59,6
Escherichia_coli_P0305260_10.mat,3187,864,428,283,76,121,7
uncultured_Blautia_sp_ERR1022472.mat,1061,912,435,440,25,47,5
Escherichia_coli_KTE172.mat,3065,858,473,269,73,90,7
Lactobacillus_helveticus_R0052.mat,1228,738,433,248,26,74,8
Helicobacter_pylori_HP250ASi.mat,1296,899,448,398,35,75,7
Salmonella_enterica_subsp_enterica_serovar_Typhi_str_ST0208.mat,2325,1237,761,292,88,174,7
Mobiluncus_curtisii_ATCC_51333.mat,1175,766,469,204,50,116,7
Actinomyces_polynesiensis_DSM_27066.mat,897,491,298,146,26,42,7
Bacillus_firmus_DS1.mat,1529,883,416,357,110,98,7
Helicobacter_pylori_Hp_M6.mat,1287,821,452,312,33,75,7
Staphylococcus_epidermidis_NIH05005.mat,1676,1046,612,304,67,121,7
Lactobacillus_johnsonii_ATCC_33200.mat,1228,781,472,255,26,55,8
Enterococcus_faecalis_TX2134.mat,1167,661,477,101,28,76,5
Acinetobacter_baumannii_WC_A_694.mat,1568,865,461,294,70,88,7
Escherichia_coli_O111_H8_str_CVM9602.mat,3169,850,439,280,73,100,7
Collinsella_aerofaciens_ERR1204034.mat,935,556,251,272,20,32,4
Clostridium_botulinum_A3_str_Loch_Maree.mat,1682,1073,684,292,49,98,8
Streptococcus_mitis_bv_2_str_F0392.mat,1251,786,484,235,29,79,8
Lachnoclostridium_nov_ERR2230115.mat,984,688,389,263,23,34,5
Escherichia_coli_P0298942_14.mat,3200,871,436,283,77,119,7
Streptococcus_agalactiae_MRI_Z1_205.mat,2210,848,476,290,45,99,7
Actinomyces_europaeus_ACS_120_V_Col10b.mat,944,527,294,178,28,44,6
Klebsiella_pneumoniae_subsp_pneumoniae_DSM_30104.mat,2499,1279,805,289,100,171,8
Helicobacter_apodemus_SCJK1.mat,975,650,297,320,25,33,5
Enterococcus_faecium_UAA716.mat,1060,575,309,212,21,47,6
Enterococcus_faecalis_B1851.mat,1233,661,328,276,23,49,6
Streptococcus_agalactiae_MRI_Z1_202.mat,2204,843,470,290,47,99,8
Rudanella_lutea_DSM_19387.mat,1377,908,451,362,58,82,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_639672_50.mat,1886,845,437,283,76,103,6
Bacteroides_cellulosilyticus_ERR1022414.mat,1479,663,373,236,33,44,6
Shigella_dysenteriae_225_75.mat,2878,825,448,258,61,99,7
Prevotella_baroniae_F0067.mat,929,562,291,240,19,25,6
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_STm3.mat,2377,1247,773,291,96,169,7
Escherichia_coli_KTE183.mat,3573,1223,724,290,103,192,8
Helicobacter_pylori_A45.mat,1272,835,460,321,33,73,7
Streptococcus_mutans_TCI_85.mat,1358,841,478,300,30,75,7
Escherichia_coli_KTE64.mat,3611,1247,727,306,93,204,8
Paraclostridium_bifermentans_SU1074NT.mat,1118,637,417,186,30,26,5
Escherichia_coli_P0305260_3.mat,3183,854,424,283,76,115,7
Cronobacter_sakazakii_ATCC_BAA_894.mat,1856,902,442,318,84,105,8
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1.mat,1575,868,475,283,62,89,6
Salmonella_enterica_subsp_enterica_serovar_Paratyphi_A_str_ZJ98_53.mat,1886,870,438,299,78,111,6
Enterococcus_faecalis_2924.mat,1249,683,343,279,27,51,6
Escherichia_coli_99_0848.mat,3577,1254,748,299,102,199,8
Enterococcus_faecalis_B1290.mat,1233,661,328,276,23,49,6
Cellulomonas_timonensis_DSM_100699.mat,1235,980,454,481,89,52,6
Candidatus_Saccharimonas_aalborgensis.mat,595,331,76,231,8,24,4
Blautia_wexlerae_AGR2146.mat,1088,712,390,274,27,50,5
Bacteroides_ovatus_SD_CC_2a.mat,2698,789,464,244,38,83,6
Bifidobacterium_angulatum_GT102.mat,907,519,269,209,21,33,5
Bifidobacterium_adolescentis_ERR2230153.mat,1050,536,250,247,21,31,5
Lachnoclostridium_nov_ERR2230132.mat,1130,711,400,270,36,43,6
Bacillus_cereus_BAG3O_1.mat,2018,1214,742,318,82,152,7
Bacillus_cereus_BAG1X1_2.mat,2042,1250,758,322,82,170,8
Escherichia_coli_O104_H4_str_Ec11_9450.mat,3626,1267,739,297,113,221,8
Desulfitobacterium_hafniense_PCP_1.mat,1201,749,496,183,37,67,5
Bacteroides_stercoris_ERR2230162.mat,1256,690,447,196,29,37,6
Bacteroides_sp_2_1_33B.mat,2165,874,529,271,36,74,6
Lactobacillus_farciminis_KCTC_3681_DSM_20184.mat,978,579,332,213,24,25,5
Lactobacillus_gasseri_CECT_5714.mat,1263,785,455,285,37,43,8
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_CT_02035278.mat,2979,837,446,269,74,98,6
Actinomyces_turicensis_ACS_279_V_Col4.mat,1020,674,349,247,28,73,7
Veillonella_montpellierensis_DNF00314.mat,1038,592,312,244,22,27,5
Streptococcus_salivarius_JIM8777.mat,1161,603,302,238,22,74,6
Helicobacter_pylori_UM007.mat,1296,834,459,316,35,78,7
Klebsiella_pneumoniae_DMC0526.mat,2609,1320,832,279,112,186,8
Pediococcus_acidilactici_ERR2221382.mat,885,536,294,207,24,29,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_08_0128.mat,1889,853,445,283,76,103,6
Bacillus_cereus_FRI_35.mat,2065,1257,760,314,88,176,8
Escherichia_coli_97_0003.mat,3582,1257,751,299,102,199,8
Sarcina_nov_ERR2221381.mat,1151,670,438,190,33,39,6
Parabacteroides_merdae_CL03T12C32.mat,2565,1039,651,304,56,92,8
Bacteroides_thetaiotaomicron_dnLKV9.mat,2769,978,603,270,49,111,7
Enterococcus_faecium_VAN_476.mat,1083,586,318,212,23,47,6
Helicobacter_pylori_Hp_A_8.mat,1288,826,455,314,33,75,7
Acinetobacter_pittii_D499.mat,2022,1241,773,311,92,152,8
Enterococcus_faecalis_ERR2221223.mat,1172,630,331,253,26,39,6
Yersinia_pseudotuberculosis_B_6863.mat,2100,1192,750,298,79,129,8
Fusicatenibacter_saccharivorans_ERR1022400.mat,1023,601,350,208,23,40,5
Lachnobacterium_bovis_S1b.mat,985,644,339,264,18,38,4
Peptostreptococcus_stomatis_DSM_17678.mat,1039,756,465,241,27,51,8
Lactobacillus_mali_KCTC_3596_DSM_20444.mat,1068,683,384,255,36,38,5
Leminorella_grimontii_ATCC_33999.mat,1541,884,462,341,43,72,7
Streptococcus_oralis_SK313.mat,939,560,276,251,16,30,5
Alistipes_shahii_ERR2221376.mat,1033,589,327,221,23,40,5
Acinetobacter_baumannii_1656_2.mat,1556,864,457,295,72,90,7
Escherichia_coli_KTE25.mat,3560,1236,719,308,103,196,8
Vibrio_mimicus_VM603.mat,1923,1137,714,281,68,134,8
Escherichia_coli_2747800.mat,3646,1282,746,313,107,214,8
Klebsiella_sp_4_1_44FAA.mat,1885,896,513,269,71,88,7
Acinetobacter_baumannii_NIPH_410.mat,1561,856,454,292,70,88,7
Aeromonas_jandaei_Riv2.mat,1634,830,443,305,46,69,7
Blautia_nov_ERR2230075.mat,1128,764,439,278,27,47,5
Burkholderia_cenocepacia_MC0_3.mat,2413,1443,972,295,112,170,8
Lactobacillus_crispatus_125_2_CHN.mat,750,461,291,135,18,33,5
Candidatus_Soleaferrea_massiliensis_AP7.mat,837,611,301,285,16,24,4
Carnobacterium_maltaromaticum_DSM_20722.mat,1138,641,388,204,35,38,7
Streptococcus_pneumoniae_SPN021198.mat,1099,595,265,272,17,56,5
Edwardsiella_tarda_DT.mat,1983,1137,686,317,71,132,8
Bacillus_cereus_biovar_anthracis_str_CI.mat,1961,1164,730,298,75,132,8
Streptococcus_pneumoniae_SP3_BS71.mat,1082,531,250,221,17,56,5
Staphylococcus_aureus_M1556.mat,1394,732,350,278,49,84,6
Leuconostoc_citreum_LBAE_E16.mat,998,563,329,205,75,24,5
Comamonas_testosteroni_ATCC_11996.mat,1458,850,484,289,53,60,7
Leclercia_adecarboxylata_ATCC_23216_NBRC_102595.mat,1729,867,477,300,59,61,7
