model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Lactobacillus_gasseri_ATCC_33323.mat,900,509,236,243,20,22,5
Serratia_marcescens_WW4.mat,1802,850,428,297,82,97,7
Ruminococcus_flavefaciens_FD_1.mat,1618,742,391,299,26,48,8
Klebsiella_pneumoniae_UHKPC22.mat,2606,1316,826,279,112,188,8
Enterococcus_faecalis_ERR2221228.mat,1178,634,337,253,24,37,6
Blautia_luti_ERR1022379.mat,1090,674,380,245,27,50,5
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_TN061786.mat,2275,1222,744,307,102,158,7
Clostridium_perfringens_ATCC_13124.mat,1344,747,382,295,40,71,8
Staphylococcus_aureus_M0350.mat,1409,732,348,278,51,84,6
Listeria_monocytogenes_4a_L99.mat,1294,673,312,324,79,36,7
Bifidobacterium_dentium_ATCC_27679.mat,2171,758,504,183,41,61,7
Escherichia_coli_O157_H7_str_EC4115.mat,3162,869,444,286,70,109,7
Escherichia_coli_XH001.mat,3167,879,448,305,76,98,7
Rothia_dentocariosa_ATCC_17931.mat,1029,651,342,244,37,60,7
Listeria_monocytogenes_FSL_N1_017.mat,1707,1028,601,308,114,119,7
Staphylococcus_lugdunensis_VCU139.mat,1560,977,640,245,53,88,6
Helicobacter_pylori_Gambia94_24.mat,1290,824,455,312,33,75,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_77_2659.mat,1883,845,437,283,76,103,6
Streptococcus_mutans_W6.mat,1372,826,472,297,30,69,7
Pseudomonas_aeruginosa_PADK2_CF510.mat,2207,1290,777,329,119,174,8
Alkalibaculum_bacchi_DSM_22112_Ga0244545_101.mat,1036,695,403,265,27,26,5
Oceanobacillus_massiliensis_str_N_diop.mat,1244,750,409,278,39,56,6
Escherichia_coli_P0302308_11.mat,3178,878,423,305,77,120,7
Paludibacter_jiangxiensis_NM7.mat,1102,687,422,221,28,39,6
Capnocytophaga_sputigena_ATCC_33612.mat,1145,683,342,284,25,53,7
Escherichia_coli_DEC9B.mat,3506,1218,713,324,103,171,8
Bifidobacterium_breve_MCC_1604.mat,1038,526,260,219,27,39,5
Anaerostipes_caccae_ERR171259.mat,1111,658,368,243,26,46,4
Staphylococcus_aureus_subsp_aureus_333.mat,1410,724,343,275,51,84,6
Escherichia_sp_3_2_53FAA.mat,3092,863,515,221,75,118,7
Alistipes_onderdonkii_ERR2221102.mat,1014,635,371,225,21,38,6
Staphylococcus_aureus_M0877.mat,1396,736,349,283,53,82,6
Bifidobacterium_breve_MCC_1094.mat,1052,527,256,226,27,37,5
Streptococcus_sp_I_G2.mat,955,531,206,308,15,15,6
Streptococcus_pneumoniae_GA60080.mat,1072,549,257,254,21,32,5
Bifidobacterium_longum_ERR2230133.mat,1090,574,274,249,29,41,5
Helicobacter_pylori_Shi470.mat,1256,826,456,323,31,63,7
Helicobacter_pylori_Hp_H_41.mat,1287,825,454,314,33,75,7
Prevotella_conceptionensis_9403948.mat,1084,653,345,273,23,33,6
Helicobacter_pylori_Hp_A_9.mat,1289,824,455,311,37,72,7
Bacillus_thuringiensis_Bt407.mat,1488,820,465,257,60,81,6
Helicobacter_pylori_HP260AFii.mat,1303,908,460,386,35,78,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH8.mat,2532,1271,809,285,105,161,8
Escherichia_coli_KTE196.mat,3603,1240,737,294,95,191,8
Lachnospiraceae_nov_ERR2221111.mat,1174,730,421,262,44,47,5
Arcanobacterium_haemolyticum_DSM_20595.mat,983,592,347,188,21,49,7
Helicobacter_pylori_GAM254Ai.mat,1274,887,434,400,33,75,7
Escherichia_coli_XH140A.mat,3163,877,442,306,76,101,7
Lactobacillus_reuteri_ATCC_53608.mat,1400,912,608,231,32,83,7
Stenotrophomonas_maltophilia_PML168.mat,1806,1179,719,323,76,135,8
Staphylococcus_aureus_HI022.mat,1411,745,368,265,53,92,6
Staphylococcus_aureus_subsp_aureus_112808A.mat,1396,732,347,282,53,81,6
Parabacteroides_distasonis_ERR1022281.mat,1320,743,382,306,29,54,6
Clostridium_saccharogumia_DSM_17460.mat,1118,693,389,259,29,40,7
Citrobacter_freundii_UCI_31.mat,2000,926,486,309,70,106,8
Salmonella_enterica_subsp_enterica_serovar_Newport_str_Levine_15.mat,2362,1239,764,298,96,164,7
Escherichia_coli_P0302308_4.mat,3183,886,431,305,77,120,7
Escherichia_coli_TW14301.mat,3145,859,440,283,68,104,7
Roseburia_nov_ERR1204035.mat,1045,694,368,290,22,35,4
Acinetobacter_calcoaceticus_DSM_30006_CIP_81_8.mat,1498,854,449,310,71,68,7
Helicobacter_pylori_F57.mat,1297,832,455,316,38,80,7
Clostridium_saudiense_JCC.mat,1201,701,437,223,31,36,5
Escherichia_coli_DEC5B.mat,3589,1259,753,297,102,197,8
Streptococcus_mutans_14D.mat,1376,829,475,297,30,69,7
Escherichia_coli_TW07793.mat,3146,838,413,282,75,108,7
Comamonas_testosteroni_CNB_2.mat,1698,985,589,269,69,107,8
Massilibacterium_senegalense_DSM_100455.mat,1123,711,435,231,46,51,7
Lactobacillus_casei_21_1.mat,1423,865,535,243,44,92,7
Escherichia_coli_KTE93.mat,3582,1225,726,290,103,192,8
Streptococcus_oralis_SK100.mat,1280,786,483,236,27,73,8
Streptococcus_mutans_TCI_191.mat,1346,812,449,300,30,75,7
Yersinia_enterocolitica_subsp_enterocolitica_WA_314.mat,2155,1211,758,297,76,152,8
Succiniclasticum_ruminis_DSM_9236.mat,1017,691,318,337,20,33,4
Lachnospira_multipara_LB2003.mat,954,607,350,227,18,27,4
Salmonella_enterica_subsp_enterica_serovar_Montevideo_str_413180.mat,3503,1249,772,289,96,174,7
Streptococcus_parauberis_KCTC_11537.mat,1137,673,342,249,33,85,7
Staphylococcus_aureus_subsp_aureus_VRS7.mat,1392,730,348,278,49,84,6
Sarcina_nov_ERR171264.mat,1241,689,448,195,36,39,5
Streptococcus_mutans_TCI_242.mat,1360,842,478,301,30,75,7
Cutibacterium_acnes_HL005PA1.mat,2342,944,534,279,55,135,7
Fournierella_massiliensis_DSM_100451.mat,1052,626,348,234,20,49,5
Acinetobacter_baumannii_Naval_82.mat,1539,833,437,287,69,86,7
Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1.mat,1166,676,354,246,36,60,6
Helicobacter_pylori_UM037.mat,1281,828,460,315,33,73,7
Leuconostoc_mesenteroides_ERR2221167.mat,1034,584,288,262,25,29,6
Shigella_dysenteriae_155_74.mat,1850,883,501,253,64,107,7
Escherichia_coli_O157_H7_str_Sakai.mat,3215,859,505,221,71,122,7
Campylobacter_jejuni_NCTC11351.mat,987,625,237,344,33,34,5
