model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Salmonella_enterica_subsp_enterica_serovar_Newport_str_JS09102.mat,2362,1248,767,293,98,176,7
Escherichia_coli_DEC10A.mat,3574,1236,732,291,109,201,8
Cryocola_sp_340MFSha3_1.mat,1220,731,406,265,41,52,7
Streptococcus_pneumoniae_GA05248.mat,1095,584,255,271,17,56,5
Streptococcus_pyogenes_MGAS9429.mat,1043,600,331,224,17,49,6
Cutibacterium_acnes_HL072PA2.mat,2355,964,544,281,59,143,7
Paeniclostridium_sordellii_SSCC33587.mat,1067,632,391,211,24,24,5
Enterococcus_faecium_UAA1433.mat,1086,591,314,218,23,50,6
Escherichia_coli_KTE169.mat,3581,1221,726,290,99,188,8
Barnesiella_intestinihominis_ERR1204051.mat,1094,661,356,267,21,32,6
Escherichia_coli_EC4439.mat,3581,1258,752,299,102,199,8
Bacteroides_vulgatus_ERR2230128.mat,1317,678,329,290,30,55,6
Acinetobacter_baumannii_OIFC099.mat,1565,867,461,295,71,88,7
Helicobacter_pylori_Hp_P_16.mat,1241,812,419,333,33,75,7
Escherichia_coli_ERR2221398.mat,1939,845,412,314,73,98,7
Gemmiger_formicilis_ERR1204047.mat,977,656,401,220,19,32,5
Enterococcus_faecalis_2630V05.mat,1249,683,343,279,27,51,6
Streptococcus_pneumoniae_SP18_BS74.mat,1093,567,246,268,17,51,5
Enterococcus_faecalis_ATCC_29212.mat,1560,969,597,274,37,107,7
Enterococcus_faecium_UC7251.mat,1419,858,540,231,31,90,7
Escherichia_coli_2845350.mat,3609,1253,738,305,97,192,8
Kluyvera_georgiana_ATCC_51603.mat,1727,848,483,283,53,56,7
Roseburia_hominis_A2_183.mat,1975,634,326,254,27,47,4
Escherichia_coli_PA34.mat,3144,864,443,285,70,106,7
Enterococcus_faecium_ERV1.mat,1425,886,563,236,36,87,7
Enterococcus_faecium_UAA721.mat,1042,560,289,215,23,47,6
Pseudomonas_aeruginosa_F22031.mat,1637,883,466,304,79,88,7
Clostridium_perfringens_NCTC_8239.mat,2445,964,588,288,59,99,8
Ardenticatena_maritima_110S.mat,1099,670,339,282,27,47,5
Anaerotruncus_colihominis_ERR2221105.mat,1075,629,395,195,29,35,5
Escherichia_coli_KTE5.mat,3564,1219,727,290,96,186,8
Thermus_scotoductus_DSM_8553.mat,1078,678,353,280,34,38,5
Streptococcus_agalactiae_STIR_CD_01.mat,2188,850,481,288,43,95,8
Enterococcus_faecium_EnGen0308.mat,1387,862,544,234,35,87,7
Christensenella_massiliensis_Marseille_P2438.mat,930,660,339,281,24,37,4
Streptococcus_pneumoniae_GA49542.mat,1117,588,261,269,17,56,5
Staphylococcus_aureus_M1521.mat,1407,730,348,278,49,84,6
Klebsiella_pneumoniae_subsp_pneumoniae_ST258_K28BO.mat,2482,1254,794,285,100,164,8
Escherichia_coli_EC4402.mat,3578,1255,749,299,102,199,8
Prevotella_pallens_ATCC_700821.mat,1024,664,362,278,22,24,8
Enterococcus_faecalis_19116.mat,1231,689,344,277,25,60,6
Escherichia_coli_O104_H4_str_11_02033_1.mat,3625,1266,738,297,113,221,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648905_5_18.mat,2334,1229,761,290,98,164,7
Lactobacillus_mindensis_DSM_14500.mat,865,497,255,211,23,16,5
Haemophilus_influenzae_F3031.mat,1329,714,357,280,31,67,6
Salmonella_enterica_subsp_enterica_serovar_Heidelberg_str_41566.mat,2374,1249,773,291,98,171,7
Lactobacillus_coryniformis_subsp_coryniformis_CECT_5711.mat,1236,762,448,268,31,48,7
Escherichia_coli_KTE56.mat,3602,1227,730,292,99,190,8
Kurthia_senegalensis_JC8E.mat,1189,738,440,254,40,40,7
Leptotrichia_goodfellowii_DSM_19756.mat,1095,611,322,261,19,26,5
Staphylococcus_aureus_RF122.mat,1397,738,347,283,53,86,6
Enterococcus_faecalis_B4270.mat,1233,661,328,276,23,49,6
Vibrio_fluvialis_I21563.mat,1696,867,473,293,58,86,7
Clostridium_clostridioforme_90A8.mat,2433,1052,704,242,72,123,8
Actinomyces_sp_ICM47.mat,910,573,305,218,26,39,5
Peptoniphilus_senegalensis_JC140.mat,948,598,345,218,22,31,5
Helicobacter_pylori_F16.mat,1293,830,451,316,38,80,7
Hafnia_alvei_ATCC_51873.mat,1953,941,513,255,74,155,8
Bifidobacterium_indicum_LMG_11587_DSM_20214.mat,829,476,237,198,23,33,5
