model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Klebsiella_pneumoniae_UHKPC29.mat,2529,1277,812,290,106,156,8
Escherichia_coli_H397.mat,3561,1223,727,290,100,192,8
Escherichia_coli_UTI89_UPEC.mat,3198,841,491,191,77,130,7
Fulvimarina_pelagi_DSM_15513.mat,1344,855,480,299,52,66,6
Haemophilus_influenzae_NT127.mat,1370,723,370,265,27,80,6
Lactobacillus_salivarius_HO66_ATCC_11741.mat,927,603,414,141,22,49,6
Streptococcus_sanguinis_SK160.mat,1485,917,558,294,37,81,8
Lactobacillus_kefiranofaciens_ZW3.mat,884,518,241,255,19,19,5
Enterococcus_saccharolyticus_ATCC_43076.mat,1528,990,606,276,46,121,8
Lachnospiraceae_bacterium_3_1_57FAA_CT1.mat,1647,702,400,252,33,44,5
Streptococcus_pneumoniae_2061617.mat,1097,604,263,279,17,60,5
Staphylococcus_epidermidis_NIHLM023.mat,1679,1044,611,301,69,121,7
Bacteroides_vulgatus_PC510.mat,2623,1055,644,308,48,110,7
Streptococcus_pneumoniae_GA54644.mat,1108,588,265,265,17,56,5
Bacteroides_sp_3_1_33FAA.mat,2093,793,466,244,39,81,6
Clostridium_sp_KLE_1755.mat,1084,681,395,240,29,44,5
Staphylococcus_equorum_subsp_equorum_Mu2.mat,2313,871,486,263,60,108,8
Enterococcus_faecium_UAA430.mat,1075,583,314,212,21,50,6
Enterococcus_faecalis_PC1_1.mat,1568,964,572,296,37,107,8
Lachnospiraceae_bacterium_7_1_58FAA.mat,1053,680,412,236,16,32,4
Escherichia_coli_p0305293_4.mat,3208,892,449,283,77,128,7
Escherichia_coli_KTE201.mat,3559,1222,723,290,103,192,8
Ralstonia_pickettii_52.mat,1590,899,482,331,116,71,7
Acinetobacter_calcoaceticus_ANC_3680.mat,1930,1177,719,317,90,135,8
Streptococcus_pneumoniae_GA47522.mat,1091,583,252,273,17,56,5
Pseudomonas_aeruginosa_DK2.mat,2216,1301,790,322,121,178,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_629164_37.mat,1881,845,437,283,76,103,6
Lactobacillus_curvatus_ERR2221163.mat,871,559,332,201,18,17,5
Streptococcus_anginosus_SK1138.mat,1209,784,479,238,24,83,8
Escherichia_coli_DEC5E.mat,3596,1260,743,316,109,192,8
Helicobacter_macacae_MIT_99_5501.mat,998,877,393,463,20,29,5
Escherichia_coli_93_0056.mat,3585,1260,754,299,102,199,8
Photobacterium_sp_SKA34.mat,1501,814,442,290,56,65,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_78_1757.mat,1884,845,437,283,76,103,6
Roseburia_nov_ERR171282.mat,1024,662,353,276,20,30,4
Enterococcus_faecalis_E1Sol.mat,1572,964,575,288,41,112,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CDC_2010K_1559.mat,1882,845,437,283,76,103,6
Paenibacillus_sp_HGH0039.mat,1376,834,481,287,49,51,6
Acinetobacter_baumannii_NIPH_190.mat,1550,819,446,265,68,81,7
Escherichia_coli_ERR2221401.mat,1939,845,412,314,73,98,7
Enterococcus_faecium_VAN_222.mat,1077,580,314,210,23,47,6
Morganella_morganii_FDAARGOS_172.mat,1458,760,434,256,50,49,6
Anaerostipes_hadrus_ERR1022326.mat,1047,646,383,213,31,47,5
Enterococcus_faecalis_ERV81.mat,1563,951,564,287,41,109,8
Comamonas_testosteroni_NBRC_100989.mat,1509,885,505,288,56,69,7
Acidaminobacter_hydrogenoformans_DSM_2784.mat,1066,565,285,213,37,62,5
Clostridium_sp_L2_50.mat,898,692,432,208,35,49,5
Amazonia_massiliensis_MS4.mat,1092,707,417,260,24,29,6
Roseburia_intestinalis_L1_82.mat,1983,673,408,212,31,50,6
Ralstonia_pickettii_OR214.mat,1587,909,472,349,118,71,7
Escherichia_coli_1357.mat,3206,888,436,304,75,120,7
Lactobacillus_casei_A2_362.mat,1438,894,552,260,42,89,7
Escherichia_coli_P0299917_10.mat,3190,876,437,285,79,122,7
Escherichia_coli_P0302293_4.mat,3201,875,439,284,77,120,7
Proteiniphilum_acetatigenes_DSM_18083.mat,1162,667,334,278,33,50,6
Pseudomonas_putida_H8234.mat,1765,953,512,301,83,105,7
Staphylococcus_aureus_subsp_aureus_3989.mat,1410,724,343,275,51,84,6
Escherichia_coli_STEC_MHI813.mat,3139,882,433,303,79,117,7
Eggerthella_sp_YY7918.mat,967,665,350,246,32,73,5
Clostridium_perfringens_B_str_ATCC_3626.mat,1634,967,588,291,59,99,8
Selenomonas_flueggei_ATCC_43531.mat,1122,618,284,282,27,51,5
Pseudomonas_stutzeri_CCUG_29243.mat,1573,909,484,303,72,98,6
Paeniclostridium_sordellii_JGS445.mat,1085,610,383,193,24,26,5
Escherichia_coli_P0299483_1.mat,3199,870,430,284,77,126,7
Spiroplasma_culicicola_AES_1.mat,658,442,202,227,14,9,5
Bacillus_cereus_AND1407.mat,2036,1239,776,299,85,156,8
Clostridioides_difficile_QCD_37x79.mat,1683,1053,634,290,63,125,8
Escherichia_coli_PA31.mat,3144,864,443,285,70,106,7
Lactobacillus_helveticus_DPC_4571.mat,1005,546,234,277,16,34,5
Moraxella_catarrhalis_CO72.mat,1387,1021,588,344,52,88,8
Butyricimonas_virosa_ERR2221144.mat,1040,645,340,254,21,45,5
Streptococcus_pneumoniae_GA16242.mat,1096,579,250,271,17,56,5
Providencia_stuartii_ATCC_25827.mat,1757,952,588,255,113,101,7
Acinetobacter_baumannii_NIPH_2061.mat,1555,863,458,295,70,88,7
Enterococcus_faecalis_T13.mat,1241,673,331,277,25,57,6
Melainabacterium_MEL_A1.mat,1061,557,253,270,16,33,4
Lactobacillus_plantarum_subsp_plantarum_ST_III.mat,1567,937,602,238,45,102,8
Escherichia_coli_O26_H11_str_CVM10026.mat,3176,874,447,282,73,117,7
Helicobacter_pylori_Hp_H_45.mat,1274,836,453,323,35,75,7
Enterococcus_faecalis_Fly_2.mat,1232,671,329,283,25,51,6
Pseudomonas_aeruginosa_PA14.mat,2330,1341,817,332,126,181,8
Mogibacterium_timidum_ATCC_33093.mat,825,596,312,264,23,33,7
Streptococcus_pneumoniae_2080076.mat,1097,609,267,280,17,60,5
Gemella_haemolysans_ATCC_10379.mat,970,583,308,249,20,34,6
Helicobacter_fennelliae_MRY12_0050.mat,990,695,313,352,24,33,5
Streptococcus_mutans_SM1.mat,1351,821,466,298,30,69,7
Staphylococcus_cohnii_hu_01.mat,1583,907,462,333,60,96,8
Staphylococcus_aureus_subsp_aureus_CIG1769.mat,1388,742,359,285,51,78,6
Salmonella_enterica_subsp_enterica_serovar_Typhimurium_str_STm4.mat,2374,1244,772,291,94,169,7
Paeniclostridium_sordellii_UMC1.mat,1079,625,391,204,24,24,6
Bacteroides_ovatus_CL03T12C18.mat,2870,995,593,289,57,122,8
Bifidobacterium_longum_subsp_longum_F8.mat,2189,812,521,208,41,84,7
Enterococcus_faecalis_B653.mat,1243,673,326,278,27,61,6
Bacillus_nealsonii_AAU1.mat,1608,870,499,269,103,89,8
Enterococcus_faecalis_str_Symbioflor_1.mat,1571,958,569,291,43,105,8
Blautia_torques_ERR1022479.mat,1257,696,379,273,27,51,5
Enterococcus_faecium_E1258.mat,1082,589,314,213,23,53,6
Staphylococcus_epidermidis_VCU126.mat,1665,1039,606,304,69,120,7
Enterococcus_faecalis_ERV93.mat,1562,952,563,287,41,111,8
Faecalibacterium_prausnitzii_A2_165.mat,2010,678,371,257,27,50,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH17.mat,2605,1317,828,279,111,188,8
Streptococcus_mitis_NCTC_12261.mat,1009,568,292,231,26,53,7
Lactobacillus_casei_ERR2221325.mat,1125,600,319,238,33,35,5
Helicobacter_pylori_Hp_H_11.mat,1283,843,464,319,35,75,7
Acinetobacter_baumannii_ABIsac_ColiR.mat,1545,856,459,295,70,80,7
Bacteroides_xylanisolvens_ERR2230097.mat,1224,630,290,281,33,56,6
Sphingomonas_paucimobilis_HER1398.mat,1340,816,465,275,51,69,7
Escherichia_coli_3_4870.mat,3582,1254,748,299,102,194,8
Lachnospira_multipara_ATCC_19207.mat,1065,746,428,276,18,43,6
Anaerostipes_caccae_ERR2221104.mat,1091,664,384,233,26,46,4
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_2010K_0669.mat,1879,845,439,283,76,101,6
Escherichia_coli_BCE002_MS12.mat,3627,1248,734,290,107,208,8
Clostridioides_difficile_ATCC_9689.mat,1759,1082,668,288,67,120,8
