model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Lachnobacterium_bovis_C6A12.mat,944,604,298,266,18,37,4
Escherichia_coli_2720900.mat,3605,1257,730,309,97,201,8
Staphylococcus_aureus_M0374.mat,1392,730,348,278,49,84,6
Haemophilus_influenzae_7P49H1.mat,1364,714,368,268,29,68,6
Clostridium_hathewayi_DSM_13479.mat,1264,764,415,276,32,76,7
Romboutsia_nov_ERR1022375.mat,1045,661,398,231,28,29,4
Bacillus_cereus_172560W.mat,1996,1218,749,299,82,169,8
Staphylococcus_epidermidis_NIHLM061.mat,1356,763,389,276,53,83,5
Staphylococcus_aureus_M0239.mat,1410,736,350,282,49,84,6
Veillonella_parvula_ACS_068_V_Sch12.mat,1612,1055,623,331,76,109,7
Streptococcus_mutans_TCI_123.mat,1388,854,493,300,28,73,7
Bartonella_quintana_Toulouse.mat,956,654,289,311,25,55,7
Lactobacillus_reuteri_mlc3.mat,1423,911,606,237,43,81,8
Pseudomonas_stutzeri_SDM_LAC.mat,1516,871,447,312,65,93,6
Staphylococcus_aureus_subsp_aureus_IS_122.mat,1388,728,349,278,49,81,6
Lactobacillus_pentosus_KCA1.mat,1297,763,440,255,36,65,7
Pseudomonas_stutzeri_NF13.mat,1549,898,455,322,67,100,6
Enterococcus_faecalis_Com_6.mat,1213,680,338,277,25,57,6
Parabacteroides_sp_ASF519.mat,2048,681,375,261,27,41,5
Clostridioides_difficile_QCD_66c26.mat,1680,1052,633,291,59,125,8
Bacillus_subtilis_subsp_subtilis_6051_HGW.mat,1605,852,470,271,117,89,6
Lachnoclostridium_nov_ERR2230065.mat,1017,609,338,231,25,36,5
Kytococcus_sedentarius_DSM_20547.mat,1140,694,383,243,44,57,8
Streptococcus_agalactiae_FSL_S3_034.mat,2204,842,471,286,45,97,8
Mycobacterium_abscessus_3A_0930_R.mat,1335,843,480,275,110,75,7
Lactobacillus_jensenii_115_3_CHN.mat,1165,738,438,239,22,94,8
Enterococcus_faecalis_B3119.mat,1233,661,328,276,23,49,6
Staphylococcus_aureus_subsp_aureus_IS_55.mat,1402,733,345,282,51,86,6
Cutibacterium_acnes_SK187.mat,2370,972,556,277,59,143,7
Pediococcus_pentosaceus_IE_3.mat,1154,744,471,214,33,66,8
Helicobacter_pylori_NQ4110.mat,1263,829,462,307,35,75,7
Bacillus_atrophaeus_Detrick_1.mat,1957,1208,786,260,144,149,8
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_543463_40_18.mat,1877,862,436,301,76,103,6
Bacillus_atrophaeus_str_Dugway.mat,1935,1174,756,264,141,146,7
Escherichia_coli_FDAARGOS_170.mat,1896,827,390,312,73,102,7
Escherichia_coli_STEC_7v.mat,3187,871,434,281,77,122,7
Lactobacillus_ultunensis_DSM_16047.mat,922,607,425,147,18,36,5
Escherichia_coli_P0299917_2.mat,3189,901,438,305,79,128,7
Enterococcus_faecalis_TX1342.mat,1222,643,326,272,26,38,6
Streptococcus_mutans_TCI_294.mat,1387,862,503,298,28,73,7
Bacillus_fordii_DSM_16014.mat,1516,908,535,261,115,95,8
Staphylococcus_aureus_PPUKM_775_2009.mat,1387,728,355,269,50,84,6
Streptococcus_thermophilus_CNRZ1066.mat,1315,1152,449,668,26,76,7
Bacteroides_fragilis_ERR2230137.mat,1303,671,332,282,28,53,6
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SE8a.mat,2324,1227,761,291,96,163,7
Staphylococcus_aureus_M0424.mat,1411,734,348,282,51,84,6
Enterococcus_faecium_E3346.mat,1073,597,322,215,24,50,6
Pediococcus_acidilactici_7_4.mat,875,554,404,111,15,39,4
Parabacteroides_distasonis_ERR1022415.mat,1359,708,355,299,29,53,5
Lachnoclostridium_nov_ERR2230151.mat,1130,711,400,270,36,43,6
Streptococcus_mutans_A19.mat,1380,838,480,297,28,73,7
Paeniclostridium_sordellii_W2946.mat,1090,608,390,186,24,24,5
Listeria_monocytogenes_FSL_J1_194.mat,1637,1005,581,321,104,104,8
Streptococcus_agalactiae_GB00933.mat,2196,859,494,288,39,91,8
Escherichia_coli_536A.mat,3186,862,441,289,77,106,7
Acinetobacter_calcoaceticus_NIPH_13.mat,1925,1169,712,318,87,137,8
Staphylococcus_aureus_subsp_aureus_M809.mat,1379,742,356,284,49,82,5
Brachyspira_aalborgi_PC3714II.mat,1100,695,351,314,20,27,4
Brachyspira_aalborgi_PC5587_p.mat,1090,695,350,315,20,27,4
Staphylococcus_aureus_M0108.mat,1401,734,350,278,51,86,6
Lachnospiraceae_bacterium_3_1_46FAA.mat,936,601,332,235,24,31,4
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_SE15_1.mat,2338,1234,766,290,98,164,7
Enterococcus_faecalis_TX0012.mat,1563,965,576,291,39,107,8
Staphylococcus_aureus_M1095.mat,1407,730,348,278,49,84,6
Enterococcus_faecalis_CH570.mat,1232,659,328,276,21,47,6
Yersinia_enterocolitica_NFO.mat,2083,1174,735,309,72,131,7
Enterococcus_faecalis_FA2_2.mat,1254,672,325,275,27,62,6
Acinetobacter_baumannii_ABNIH25.mat,1551,860,455,295,70,88,7
Tetragenococcus_koreensis_NBRC_106072.mat,1033,586,318,224,31,37,6
Prevotella_shahii_JCM_12083.mat,1045,704,386,291,21,23,7
Streptococcus_agalactiae_GB00300.mat,2184,847,477,290,43,97,7
Lactobacillus_rhamnosus_ERR2221226.mat,1161,619,313,254,37,43,5
Lactobacillus_salivarius_CECT_5713.mat,1255,757,476,215,40,79,8
Bacteroides_vulgatus_ERR1022411.mat,1363,656,305,292,30,55,5
Streptococcus_pneumoniae_GA47976.mat,1101,587,254,275,17,56,5
Streptococcus_mutans_NLML9.mat,1384,833,482,297,30,66,7
Corynebacterium_provencense_DSM_101074.mat,1024,670,426,181,42,50,6
Klebsiella_oxytoca_E718.mat,1976,904,519,259,77,100,7
Paeniclostridium_sordellii_SSCC42239.mat,1076,626,380,214,24,26,5
Acinetobacter_baumannii_Ab11111.mat,1556,864,459,295,70,88,7
Staphylococcus_cohnii_subsp_cohnii_532.mat,1284,790,460,254,47,64,6
Solobacterium_moorei_F0204.mat,959,558,301,221,24,29,7
Enterococcus_faecium_E2620.mat,1068,607,334,216,21,50,6
Enterococcus_faecalis_X98.mat,1572,968,571,289,41,117,8
Streptococcus_agalactiae_GB00226.mat,2187,854,490,288,37,91,7
Salmonella_enterica_subsp_enterica_serovar_Newport_str_CVM_19593.mat,2370,1254,768,290,96,184,7
Escherichia_coli_O26_H11_str_CVM9942.mat,3164,868,433,288,73,117,7
Enterococcus_faecalis_TX1302.mat,1204,647,328,274,26,38,6
Clostridium_pasteurianum_BC1.mat,1244,750,458,248,36,38,5
Staphylococcus_aureus_M0799.mat,1409,732,348,278,51,84,6
Acinetobacter_baumannii_UMB003.mat,1582,881,476,295,70,88,7
Bacteroides_sp_2_1_7.mat,1349,869,521,276,34,74,6
Acinetobacter_baumannii_6013150.mat,1495,842,444,303,73,70,7
Bacillus_cereus_VD118.mat,1960,1169,697,314,82,153,7
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_CVM_N202.mat,1876,846,439,285,74,103,6
Escherichia_coli_P0304816_8.mat,3202,897,435,304,77,128,7
Staphylococcus_aureus_subsp_aureus_WW2703_97.mat,1381,737,353,282,49,82,5
Bacillus_cereus_VD102.mat,2058,1244,764,314,88,159,8
Streptococcus_pneumoniae_EU_NP03.mat,1109,575,247,270,19,58,5
Escherichia_coli_O104_H4_str_TY_2482.mat,3191,882,440,283,79,132,7
Streptococcus_agalactiae_MRI_Z1_038.mat,2161,830,484,284,37,75,7
Ureaplasma_parvum_serovar_3_str_ATCC_27815.mat,527,410,159,235,4,18,6
Shigella_dysenteriae_1617.mat,2872,854,497,254,50,86,7
Campylobacter_ureolyticus_CIT007.mat,902,550,253,270,21,22,5
Acinetobacter_haemolyticus_TG21157.mat,1767,1114,733,266,73,118,8
Stenotrophomonas_maltophilia_R551_3.mat,1811,1136,733,281,76,128,8
Paenibacillus_graminis_RSA19.mat,1352,791,439,280,46,67,7
Staphylococcus_aureus_M1563.mat,1388,726,350,278,49,78,6
Mycobacterium_abscessus_M152.mat,1311,826,465,272,106,78,7
Escherichia_coli_EC1865.mat,3622,1246,736,296,107,204,8
Proteus_vulgaris_ATCC_49132.mat,1496,774,428,266,57,61,6
Escherichia_coli_ED1a.mat,3586,1236,761,259,97,201,8
Klebsiella_pneumoniae_540_1460.mat,2608,1318,829,279,112,187,8
Acinetobacter_baumannii_AB_908_12.mat,1555,864,459,295,70,88,7
Campylobacter_jejuni_subsp_jejuni_IA3902.mat,1368,895,470,340,55,88,7
Leuconostoc_citreum_LBAE_C10.mat,994,566,330,207,75,24,5
Klebsiella_pneumoniae_VAKPC270.mat,2612,1325,835,284,112,181,8
Enterococcus_faecalis_B16457.mat,1217,655,314,274,25,59,6
Christensenellaceae_nov_ERR1022455.mat,907,595,345,227,22,26,4
Comamonas_terrigena_FDAARGOS_394_pRIID_98.mat,1383,862,527,276,46,48,6
Paeniclostridium_sordellii_SSCC37615.mat,1071,637,394,211,24,26,5
Lactococcus_lactis_subsp_cremoris_NZ9000.mat,1214,631,303,282,24,43,5
Burkholderia_cenocepacia_J2315.mat,2435,1428,942,305,124,172,8
Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305.mat,1433,821,462,259,50,90,8
Streptococcus_agalactiae_GB00013.mat,2199,841,469,290,45,99,7
Staphylococcus_aureus_M1062.mat,1407,730,348,278,49,84,6
Escherichia_coli_P0304799_3.mat,3177,892,439,301,79,120,7
Tatumella_ptyseos_ATCC_33301.mat,1632,835,450,300,60,74,8
Enterococcus_faecalis_ERR2230129.mat,1132,603,302,256,26,39,6
Bacteroidales_nov_ERR2221200.mat,1004,662,345,278,19,33,6
Bacillus_cereus_HuB13_1.mat,2032,1242,743,319,84,177,8
Enterococcus_faecalis_ATCC_35038.mat,1563,957,584,272,41,111,8
Enterococcus_faecium_7330884_2.mat,1056,570,299,215,23,47,6
Staphylococcus_vitulinus_F1028.mat,1441,811,449,239,61,104,7
Treponema_vincentii_ATCC_35580.mat,1158,638,318,285,27,32,6
Acinetobacter_calcoaceticus_TG19588.mat,1938,1184,724,318,90,137,8
Helicobacter_pylori_CPY1662.mat,1287,828,459,316,33,73,7
Leuconostoc_gelidum_subsp_gasicomitatum_C122c.mat,933,545,303,217,20,24,4
Salmonella_enterica_subsp_enterica_serovar_Agona_str_54_O_08.mat,2348,1243,770,289,94,172,7
Staphylococcus_aureus_M0270.mat,1409,732,348,278,51,84,6
Anaerococcus_hydrogenalis_DSM_7454.mat,858,549,372,133,31,45,5
Streptococcus_agalactiae_FSL_C1_487.mat,2201,836,465,286,45,97,8
Escherichia_coli_EC1849.mat,3581,1258,752,299,102,199,8
