model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Lachnospiraceae_nov_ERR1203970.mat,994,679,396,248,22,33,4
Parabacteroides_goldsteinii_ERR2230163.mat,1223,702,399,258,27,41,5
Escherichia_coli_KTE139.mat,3584,1233,734,295,99,187,8
Helicobacter_pylori_Hp_H_44.mat,1296,852,473,319,35,75,7
Lachnospiraceae_nov_ERR2230050.mat,1178,735,430,260,40,42,5
Acinetobacter_sp_RUH2624.mat,1485,826,435,302,71,64,7
Gracilibacillus_massiliensis_DSM_29726.mat,1171,706,463,182,43,53,7
Megasphaera_elsdenii_DSM_20460.mat,1377,703,334,287,33,76,6
Escherichia_coli_p0305293_15.mat,3208,903,447,304,77,122,7
Escherichia_coli_2749250.mat,3648,1287,750,310,107,214,8
Streptococcus_pneumoniae_OXC141.mat,1101,574,250,266,17,56,5
Alistipes_onderdonkii_ERR2230089.mat,1017,638,374,225,21,38,6
Fusobacterium_russii_ATCC_25533.mat,1170,740,416,275,31,47,8
Aeromonas_veronii_AMC34.mat,1984,1153,726,284,73,130,7
Prevotella_dentalis_DSM_3688.mat,1812,603,347,225,19,27,6
Escherichia_coli_PA48.mat,3146,863,442,285,70,106,7
Enterococcus_faecium_H17575.mat,1064,572,299,217,23,47,6
Bifidobacterium_asteroides_PRL2011.mat,897,543,283,212,27,40,5
Salmonella_enterica_subsp_enterica_serovar_Enteritidis_str_648901_6_18.mat,2306,1215,753,288,98,163,7
Klebsiella_pneumoniae_UHKPC24.mat,2532,1276,811,290,106,156,8
Streptococcus_agalactiae_GB00893.mat,2182,857,493,290,35,89,7
Escherichia_coli_Xuzhou21.mat,3159,867,443,285,70,109,7
Pseudomonas_aeruginosa_152504.mat,1805,910,481,299,83,95,7
Parabacteroides_distasonis_CL09T03C24.mat,2646,1088,675,302,51,127,8
Streptococcus_sanguinis_SK1057.mat,1507,934,569,294,43,84,8
Providencia_sneebia_DSM_19967.mat,1513,785,413,301,53,52,6
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH9.mat,2603,1315,826,279,111,188,8
Bdellovibrio_bacteriovorus_SSB218315.mat,1116,732,401,296,24,31,6
Escherichia_coli_FVEC1412.mat,3626,1230,728,299,107,190,8
Acinetobacter_baumannii_AB307_0294.mat,1553,851,454,285,73,91,7
Acinetobacter_baumannii_ABNIH26.mat,1562,871,466,295,70,88,7
Streptococcus_sp_GMD5S.mat,943,548,269,251,17,24,5
Staphylococcus_aureus_M1394.mat,1392,730,348,278,49,84,6
Enterococcus_faecalis_B2211.mat,1233,661,328,276,23,49,6
Corynebacterium_efficiens_YS_314.mat,1894,638,359,233,37,40,6
Bacteroides_thetaiotaomicron_CL09T03C10.mat,2110,659,306,278,31,71,5
Bacillus_mycoides_VD078.mat,2008,1206,732,314,82,155,8
Helicobacter_pylori_N6.mat,1236,838,460,324,35,73,7
Coprococcus_catus_GD_7.mat,1198,757,423,257,41,75,8
Escherichia_coli_93_0624.mat,3593,1250,722,316,99,196,8
Bifidobacterium_dentium_JCVIHMP022.mat,2145,783,509,198,41,66,7
Staphylococcus_aureus_subsp_aureus_VRS8.mat,1389,720,345,280,49,75,6
Helicobacter_pylori_GAM260Bi.mat,1306,841,460,319,35,78,7
Edwardsiella_tarda_FL6_60.mat,2875,818,394,305,51,105,7
Escherichia_coli_97_0264.mat,3618,1242,732,296,103,196,8
Escherichia_coli_TA007.mat,3131,851,419,304,67,101,7
Bacteroides_sp_20_3.mat,2159,859,544,241,34,74,6
Blautia_wexlerae_ERR1204036.mat,1084,693,394,250,29,50,5
Bifidobacterium_breve_ACS_071_V_Sch8b.mat,1362,764,472,217,37,74,7
Klebsiella_michiganensis_10_5242.mat,1842,860,518,254,69,62,7
Enterococcus_faecium_E1620.mat,1076,584,315,212,21,50,6
Streptococcus_sanguinis_ATCC_49296.mat,1263,783,477,238,28,81,8
Emergencia_timonensis_DSM_101844.mat,1009,906,412,460,22,37,5
Streptococcus_pneumoniae_2081685.mat,1087,583,258,268,17,55,5
Roseburia_inulinivorans_ERR1022293.mat,1095,742,393,312,22,35,4
Enterococcus_faecalis_DAPTO_512.mat,1533,929,559,266,39,109,8
Aggregatibacter_aphrophilus_W10433.mat,1265,710,390,267,38,40,6
Eubacterium_biforme_DSM_3989.mat,849,592,345,201,35,51,5
Capnocytophaga_ochracea_str_Holt_25.mat,1449,928,587,273,33,80,7
Helicobacter_canadensis_MIT_98_5491.mat,1054,667,291,316,25,54,6
Helicobacter_pylori_GAM245Ai.mat,1290,891,446,389,35,78,7
Staphylococcus_aureus_subsp_aureus_CIGC340D.mat,1378,738,365,282,47,73,6
Campylobacter_coli_1417.mat,1397,911,478,340,57,88,7
Staphylococcus_aureus_M0237.mat,1401,744,357,285,49,84,6
Pseudomonas_fluorescens_Pf_5.mat,1726,953,563,267,76,99,7
Staphylococcus_aureus_O46.mat,1389,738,349,282,54,86,6
Bacillus_subtilis_B_1.mat,1523,849,487,255,114,83,6
Bacillus_wiedmannii_BAG6X1_1.mat,1577,855,444,286,60,108,6
Escherichia_coli_KTE45.mat,3568,1218,721,292,101,192,8
Lactobacillus_paracasei_subsp_paracasei_ATCC_25302.mat,1072,649,445,137,40,65,6
Helicobacter_pylori_Hp_P_1b.mat,1281,859,478,322,35,75,7
Streptococcus_pneumoniae_2071004.mat,1109,597,256,279,17,60,5
Streptococcus_mutans_TCI_222.mat,1383,854,496,297,28,73,7
Klebsiella_pneumoniae_NTUH_K2044.mat,2633,1320,828,280,117,194,8
Enterococcus_faecium_UAA952.mat,1086,601,327,215,23,50,6
Enterococcus_faecium_F9730129_1.mat,1056,583,316,210,21,50,6
Acinetobacter_baumannii_AB_TG2026.mat,1565,871,466,295,70,88,7
Acinetobacter_baumannii_IS_116.mat,1562,861,457,294,72,88,7
Klebsiella_pneumoniae_subsp_pneumoniae_KPNIH21.mat,2529,1271,809,285,105,161,8
Blautia_wexlerae_DSM_19850.mat,1220,800,449,285,29,71,7
Bacillus_cereus_BAG5X1_1.mat,1973,1172,686,332,132,153,7
Lachnospiraceae_nov_ERR1204058.mat,978,663,380,248,22,33,4
Escherichia_coli_FVEC1302.mat,3612,1219,717,300,107,189,8
Lactobacillus_rhamnosus_LMS2_1.mat,1934,649,459,115,37,76,6
Streptococcus_gallolyticus_subsp_gallolyticus_ATCC_43143.mat,1204,732,386,274,27,80,8
Dorea_longicatena_ERR1022383.mat,1462,791,489,218,46,83,5
Pseudomonas_putida_SJTE_1.mat,1774,951,499,306,90,110,7
Ruminiclostridium_nov_ERR1022440.mat,970,657,426,200,18,28,4
Pediococcus_acidilactici_DSM_20284.mat,873,566,411,110,19,45,4
Escherichia_coli_TX1999.mat,3175,864,441,280,73,113,7
Bacillus_testis_DSM_101190.mat,1286,707,441,193,61,64,7
Escherichia_coli_KTE38.mat,3586,1229,729,293,93,194,8
Eubacterium_limosum_KIST612.mat,1211,846,499,292,38,66,8
Streptococcus_agalactiae_CJB111.mat,2198,854,482,291,45,98,7
Actinobacillus_pleuropneumoniae_serovar_10_str_D13039.mat,1792,1053,646,292,58,124,8
Escherichia_coli_96_0107.mat,3585,1260,752,299,104,199,8
Burkholderiales_bacterium_YL45.mat,1066,721,417,266,32,28,5
Micrococcus_luteus_RIT324w.mat,1084,641,282,299,41,52,6
